Date,ACWO_1,ADMO_1,ADRR_1,CSO_1,DPB_1,DPH_1,HTB_1,HTH_1,ITP_1,OGO_1,PPL_1,PS_1,RRIR_1,RRR_1,RR_1,TAGI_1,TGA_1,TLRR_1,ACON,MGEN,OP41,OP42,OP43,OP44,OP45,Abnormal
2018-03-17,509.0,1916.0,200.0,29923.0,15.0,13.0,31.0,36.0,2495.0,3624.0,15270.0,12468.0,2463.0,160.0,2303.0,30201.0,27706.0,17733.0,False,False,False,False,False,False,False,False
2018-03-18,169.0,1774.0,200.0,29923.0,9.0,10.0,32.0,36.0,2495.0,4227.0,15770.0,11563.0,2463.0,160.0,2303.0,29796.0,27301.0,18233.0,False,False,False,False,False,False,False,False
2018-03-19,0.0,1704.0,200.0,29923.0,11.0,6.0,36.0,39.0,2695.0,3660.0,16350.0,11849.0,2463.0,160.0,2303.0,30662.0,27967.0,18813.0,False,False,False,False,False,False,False,False
2018-03-20,2039.0,1757.0,200.0,29923.0,17.0,10.0,37.0,43.0,2695.0,3782.0,16250.0,9841.0,2463.0,160.0,2303.0,28554.0,25859.0,18713.0,True,False,False,False,False,False,False,True
2018-03-21,0.0,1153.0,200.0,29923.0,30.0,26.0,36.0,34.0,2695.0,5008.0,16600.0,9700.0,2463.0,160.0,2303.0,28763.0,26068.0,19063.0,False,False,False,False,False,False,False,False
2018-03-22,0.0,1483.0,200.0,29923.0,27.0,25.0,40.0,45.0,2695.0,5274.0,15750.0,10614.0,2463.0,160.0,2303.0,28827.0,26132.0,18213.0,False,False,False,False,False,False,False,False
2018-03-23,0.0,1605.0,200.0,29923.0,24.0,22.0,41.0,45.0,2695.0,4336.0,15110.0,12314.0,2463.0,160.0,2303.0,29887.0,27192.0,17573.0,False,False,False,False,False,False,False,False
2018-03-24,0.0,1096.0,200.0,29923.0,26.0,20.0,41.0,44.0,2495.0,6375.0,14240.0,10436.0,2463.0,160.0,2303.0,27139.0,24644.0,16703.0,False,False,False,False,False,False,False,False
2018-03-25,0.0,1162.0,200.0,29923.0,26.0,20.0,36.0,42.0,2495.0,5955.0,14880.0,10282.0,2463.0,160.0,2303.0,27625.0,25130.0,17343.0,False,False,False,False,False,False,False,False
2018-03-26,0.0,1199.0,200.0,29923.0,19.0,15.0,38.0,47.0,2695.0,5081.0,15440.0,10833.0,2463.0,160.0,2303.0,28736.0,26041.0,17903.0,False,False,False,False,False,False,False,False
2018-03-27,0.0,1013.0,200.0,29923.0,22.0,18.0,44.0,52.0,2595.0,5315.0,15200.0,10553.0,2463.0,160.0,2303.0,28216.0,25621.0,17663.0,False,False,False,False,False,False,False,False
2018-03-28,0.0,1058.0,200.0,29923.0,33.0,36.0,46.0,53.0,2595.0,5581.0,15100.0,10432.0,2463.0,160.0,2303.0,27995.0,25400.0,17563.0,False,False,False,False,False,False,False,False
2018-03-29,0.0,814.0,200.0,29923.0,41.0,42.0,53.0,54.0,2595.0,5321.0,14700.0,10848.0,2463.0,160.0,2303.0,28011.0,25416.0,17163.0,False,False,False,False,False,False,False,False
2018-03-30,0.0,840.0,200.0,29923.0,49.0,49.0,59.0,58.0,2595.0,5015.0,13750.0,12130.0,2463.0,160.0,2303.0,28343.0,25748.0,16213.0,False,False,False,False,False,False,False,False
2018-03-31,0.0,1201.0,200.0,29923.0,24.0,18.0,53.0,58.0,1995.0,5034.0,13250.0,12372.0,2463.0,160.0,2303.0,28085.0,26090.0,15713.0,False,False,False,False,False,False,False,False
2018-04-01,0.0,1144.0,196.0,29903.0,35.0,32.0,54.0,55.0,2395.0,5318.0,13500.0,12161.0,2463.0,160.0,2303.0,28124.0,25729.0,15963.0,False,False,False,False,False,False,False,False
2018-04-02,0.0,1629.0,196.0,29903.0,24.0,17.0,42.0,51.0,2925.0,5928.0,15250.0,10816.0,2463.0,160.0,2303.0,28529.0,25604.0,17713.0,False,False,False,False,False,False,False,False
2018-04-03,0.0,888.0,196.0,29903.0,31.0,30.0,46.0,44.0,2925.0,5790.0,15390.0,10073.0,2463.0,160.0,2303.0,27926.0,25001.0,17853.0,False,False,False,False,False,False,False,False
2018-04-04,0.0,1170.0,196.0,29903.0,52.0,50.0,60.0,60.0,2925.0,5285.0,14750.0,11500.0,2463.0,160.0,2303.0,28713.0,25788.0,17213.0,False,False,False,False,False,False,False,False
2018-04-05,0.0,1161.0,196.0,29903.0,10.0,6.0,43.0,43.0,2925.0,4816.0,15580.0,11130.0,2463.0,160.0,2303.0,29173.0,26248.0,18043.0,False,False,False,False,False,False,False,False
2018-04-06,0.0,1544.0,196.0,29903.0,37.0,32.0,45.0,49.0,2925.0,4902.0,14800.0,12207.0,2463.0,160.0,2303.0,29470.0,26545.0,17263.0,False,False,False,False,False,False,False,False
2018-04-07,0.0,1116.0,196.0,29903.0,20.0,36.0,46.0,45.0,2475.0,6593.0,13710.0,10728.0,2463.0,160.0,2303.0,26901.0,24426.0,16173.0,False,False,False,False,False,False,False,False
2018-04-08,0.0,1247.0,196.0,29903.0,18.0,11.0,42.0,44.0,2475.0,6967.0,14750.0,9445.0,2463.0,160.0,2303.0,26658.0,24183.0,17213.0,False,False,False,False,False,False,False,False
2018-04-09,0.0,1291.0,196.0,29903.0,14.0,11.0,45.0,47.0,2675.0,6285.0,15150.0,9971.0,2463.0,160.0,2303.0,27584.0,24909.0,17613.0,False,False,False,False,False,False,False,False
2018-04-10,0.0,944.0,196.0,29903.0,28.0,27.0,45.0,46.0,2675.0,6276.0,15070.0,9713.0,2463.0,160.0,2303.0,27246.0,24571.0,17533.0,False,False,False,False,False,False,False,False
2018-04-11,0.0,805.0,196.0,29903.0,30.0,18.0,45.0,51.0,2675.0,4941.0,14610.0,11369.0,2463.0,160.0,2303.0,28442.0,25767.0,17073.0,False,False,False,False,False,False,False,False
2018-04-12,0.0,922.0,196.0,29903.0,36.0,37.0,54.0,55.0,2675.0,4890.0,14400.0,11747.0,2463.0,160.0,2303.0,28610.0,25935.0,16863.0,False,False,False,False,False,False,False,False
2018-04-13,0.0,1386.0,196.0,29903.0,46.0,50.0,63.0,69.0,3005.0,5838.0,13410.0,12583.0,2463.0,160.0,2303.0,28456.0,25451.0,15873.0,False,False,False,False,False,False,False,False
2018-04-14,0.0,1073.0,196.0,29903.0,46.0,46.0,53.0,60.0,2530.0,5983.0,13030.0,12030.0,2463.0,160.0,2303.0,27523.0,24993.0,15493.0,False,False,False,False,False,False,False,False
2018-04-15,0.0,1175.0,196.0,29903.0,28.0,30.0,39.0,43.0,2530.0,6357.0,14860.0,9928.0,2463.0,160.0,2303.0,27251.0,24721.0,17323.0,False,False,False,False,False,False,False,False
2018-04-16,0.0,1198.0,196.0,29903.0,46.0,46.0,50.0,53.0,2730.0,6228.0,15240.0,9900.0,2463.0,160.0,2303.0,27603.0,24873.0,17703.0,False,False,False,False,False,False,False,False
2018-04-17,0.0,1640.0,196.0,29903.0,33.0,28.0,51.0,48.0,2730.0,5723.0,14460.0,11627.0,2463.0,160.0,2303.0,28550.0,25820.0,16923.0,False,False,False,False,False,False,False,False
2018-04-18,0.0,963.0,196.0,29903.0,31.0,28.0,52.0,51.0,2730.0,4692.0,14130.0,12311.0,2463.0,160.0,2303.0,28904.0,26174.0,16593.0,False,False,False,False,False,False,False,False
2018-04-19,0.0,1391.0,196.0,29903.0,31.0,35.0,43.0,42.0,2070.0,4597.0,14850.0,11454.0,2463.0,160.0,2303.0,28767.0,26697.0,17313.0,False,False,False,False,False,False,False,False
2018-04-20,0.0,985.0,196.0,29903.0,30.0,25.0,50.0,49.0,2070.0,4949.0,13710.0,11836.0,2463.0,160.0,2303.0,28009.0,25939.0,16173.0,False,False,False,False,False,False,False,False
2018-04-21,0.0,1394.0,196.0,29903.0,28.0,24.0,51.0,56.0,1870.0,6857.0,12680.0,11167.0,2463.0,160.0,2303.0,26310.0,24440.0,15143.0,False,False,False,False,False,False,False,False
2018-04-22,0.0,1168.0,196.0,29903.0,29.0,21.0,54.0,60.0,1820.0,6355.0,12980.0,11093.0,2463.0,160.0,2303.0,26536.0,24716.0,15443.0,False,False,False,False,False,False,False,False
2018-04-23,0.0,1030.0,196.0,29903.0,33.0,26.0,56.0,64.0,2070.0,5940.0,13500.0,11100.0,2463.0,160.0,2303.0,27063.0,24993.0,15963.0,False,False,False,False,False,False,False,False
2018-04-24,0.0,1054.0,196.0,29903.0,35.0,30.0,63.0,63.0,2345.0,6173.0,13650.0,11016.0,2463.0,160.0,2303.0,27129.0,24784.0,16113.0,False,False,False,False,False,False,False,False
2018-04-25,0.0,1270.0,196.0,29903.0,48.0,49.0,54.0,56.0,2095.0,6589.0,14000.0,10216.0,2463.0,160.0,2303.0,26679.0,24584.0,16463.0,False,False,False,False,False,False,False,False
2018-04-26,0.0,1155.0,196.0,29903.0,47.0,42.0,65.0,63.0,2445.0,6535.0,13550.0,10955.0,2463.0,160.0,2303.0,26968.0,24523.0,16013.0,False,False,False,False,False,False,False,False
2018-04-27,0.0,1309.0,196.0,29903.0,44.0,45.0,59.0,58.0,2445.0,5430.0,13290.0,12474.0,2463.0,160.0,2303.0,28227.0,25782.0,15753.0,False,False,False,False,False,False,False,False
2018-04-28,0.0,902.0,196.0,29903.0,48.0,45.0,64.0,68.0,2245.0,6184.0,12340.0,12063.0,2463.0,160.0,2303.0,26866.0,24621.0,14803.0,False,False,False,False,False,False,False,False
2018-04-29,0.0,769.0,196.0,29903.0,44.0,35.0,55.0,55.0,2245.0,6618.0,12900.0,10936.0,2463.0,160.0,2303.0,26299.0,24054.0,15363.0,False,False,False,False,False,False,False,False
2018-04-30,0.0,1102.0,196.0,29903.0,36.0,36.0,50.0,51.0,2445.0,6515.0,14180.0,10292.0,2463.0,160.0,2303.0,26935.0,24490.0,16643.0,False,False,False,False,False,False,False,False
2018-05-01,0.0,864.0,196.0,29813.0,43.0,40.0,64.0,72.0,2445.0,7280.0,14000.0,9379.0,2463.0,160.0,2303.0,25842.0,23397.0,16463.0,False,False,False,False,False,False,False,False
2018-05-02,0.0,724.0,196.0,29813.0,50.0,48.0,80.0,84.0,2345.0,7868.0,15000.0,7551.0,2463.0,160.0,2303.0,25014.0,22669.0,17463.0,False,False,False,False,False,False,False,False
2018-05-03,0.0,1238.0,196.0,29813.0,61.0,61.0,81.0,83.0,2345.0,5924.0,16000.0,9009.0,2463.0,160.0,2303.0,27472.0,25127.0,18463.0,False,False,False,False,False,False,False,False
2018-05-04,0.0,637.0,196.0,29813.0,59.0,58.0,75.0,83.0,2345.0,4158.0,15050.0,11124.0,2463.0,160.0,2303.0,28637.0,26292.0,17513.0,False,False,False,False,False,False,False,False
2018-05-05,0.0,963.0,196.0,29813.0,41.0,38.0,71.0,74.0,2145.0,6629.0,12850.0,10979.0,2463.0,160.0,2303.0,26292.0,24147.0,15313.0,False,False,False,False,False,False,False,False
2018-05-06,0.0,859.0,196.0,29813.0,48.0,48.0,62.0,64.0,2145.0,5641.0,12930.0,11783.0,2463.0,160.0,2303.0,27176.0,25031.0,15393.0,False,False,False,False,False,False,False,False
2018-05-07,0.0,705.0,196.0,29813.0,47.0,39.0,56.0,69.0,2345.0,5992.0,13850.0,10558.0,2463.0,160.0,2303.0,26871.0,24526.0,16313.0,False,False,False,False,False,False,False,False
2018-05-08,0.0,771.0,196.0,29813.0,45.0,40.0,60.0,74.0,3345.0,6382.0,13800.0,11284.0,2463.0,160.0,2303.0,27547.0,24202.0,16263.0,False,False,False,False,False,False,False,False
2018-05-09,0.0,928.0,196.0,29813.0,46.0,43.0,62.0,77.0,3045.0,6960.0,13790.0,10573.0,2463.0,160.0,2303.0,26826.0,23781.0,16253.0,False,False,False,False,False,False,False,False
2018-05-10,0.0,997.0,196.0,29813.0,49.0,46.0,66.0,70.0,2845.0,6960.0,13900.0,10332.0,2463.0,160.0,2303.0,26695.0,23850.0,16363.0,False,False,False,False,False,False,False,False
2018-05-11,0.0,1365.0,196.0,29813.0,34.0,31.0,63.0,69.0,2845.0,6155.0,13150.0,12255.0,2463.0,160.0,2303.0,27868.0,25023.0,15613.0,False,False,False,False,False,False,False,False
2018-05-12,0.0,1078.0,196.0,29813.0,32.0,43.0,54.0,52.0,2645.0,5666.0,12550.0,12857.0,2463.0,160.0,2303.0,27870.0,25225.0,15013.0,False,False,False,False,False,False,False,False
2018-05-13,0.0,976.0,196.0,29813.0,44.0,43.0,56.0,69.0,2645.0,6172.0,12510.0,12289.0,2463.0,160.0,2303.0,27262.0,24617.0,14973.0,False,False,False,False,False,False,False,False
2018-05-14,0.0,1181.0,196.0,29813.0,54.0,51.0,68.0,76.0,2695.0,5745.0,14150.0,11331.0,2463.0,160.0,2303.0,27944.0,25249.0,16613.0,False,False,False,False,False,False,False,False
2018-05-15,0.0,885.0,196.0,29813.0,61.0,63.0,76.0,81.0,2670.0,5283.0,15150.0,10472.0,2463.0,160.0,2303.0,28085.0,25415.0,17613.0,False,False,False,False,False,False,False,False
2018-05-16,0.0,854.0,196.0,29813.0,56.0,51.0,60.0,66.0,2670.0,5108.0,13800.0,11966.0,2463.0,160.0,2303.0,28229.0,25559.0,16263.0,False,False,False,False,False,False,False,False
2018-05-17,0.0,1271.0,196.0,29813.0,56.0,56.0,71.0,76.0,2670.0,4823.0,14140.0,12328.0,2463.0,160.0,2303.0,28931.0,26261.0,16603.0,False,False,False,False,False,False,False,False
2018-05-18,0.0,941.0,196.0,29813.0,54.0,55.0,62.0,63.0,2470.0,3832.0,13060.0,13869.0,2463.0,160.0,2303.0,29392.0,26922.0,15523.0,False,False,False,False,False,False,False,False
2018-05-19,0.0,961.0,196.0,29813.0,56.0,54.0,57.0,57.0,2270.0,3093.0,12520.0,14968.0,2463.0,160.0,2303.0,29951.0,27681.0,14983.0,False,False,False,False,False,False,False,False
2018-05-20,0.0,1198.0,196.0,29813.0,63.0,63.0,77.0,79.0,2470.0,4346.0,13980.0,12692.0,2463.0,160.0,2303.0,29135.0,26665.0,16443.0,False,False,False,False,False,False,False,False
2018-05-21,0.0,1031.0,196.0,29813.0,46.0,42.0,73.0,79.0,2245.0,4594.0,14720.0,11312.0,2463.0,160.0,2303.0,28495.0,26250.0,17183.0,False,False,False,False,False,False,False,False
2018-05-22,0.0,1640.0,196.0,29813.0,52.0,52.0,65.0,66.0,2045.0,4512.0,14140.0,12383.0,2463.0,160.0,2303.0,28986.0,26941.0,16603.0,False,False,False,False,False,False,False,False
2018-05-23,0.0,1955.0,196.0,29813.0,53.0,52.0,75.0,81.0,1845.0,5065.0,15140.0,10945.0,2463.0,160.0,2303.0,28548.0,26703.0,17603.0,False,False,False,False,False,False,False,False
2018-05-24,0.0,1761.0,196.0,29813.0,49.0,39.0,65.0,77.0,2220.0,4333.0,13940.0,13058.0,2463.0,160.0,2303.0,29461.0,27241.0,16403.0,False,False,False,False,False,False,False,False
2018-05-25,0.0,1927.0,196.0,29813.0,52.0,54.0,83.0,86.0,2820.0,4119.0,15500.0,12478.0,2463.0,160.0,2303.0,30441.0,27621.0,17963.0,False,False,False,False,False,False,False,False
2018-05-26,0.0,1317.0,196.0,29813.0,60.0,59.0,80.0,89.0,2845.0,3832.0,15550.0,12130.0,2463.0,160.0,2303.0,30143.0,27298.0,18013.0,False,False,False,False,False,False,False,False
2018-05-27,0.0,1317.0,268.0,29813.0,57.0,62.0,63.0,72.0,2845.0,2827.0,12660.0,16025.0,2463.0,160.0,2303.0,31148.0,28303.0,15123.0,False,False,False,False,False,False,False,False
2018-05-28,0.0,1413.0,196.0,29813.0,55.0,58.0,63.0,75.0,2895.0,2646.0,13400.0,15612.0,2463.0,160.0,2303.0,31475.0,28580.0,15863.0,False,False,False,False,False,False,False,False
2018-05-29,0.0,1345.0,196.0,29813.0,62.0,60.0,81.0,88.0,3295.0,2183.0,16800.0,13007.0,2463.0,160.0,2303.0,32270.0,28975.0,19263.0,False,False,False,False,False,False,False,False
2018-05-30,0.0,1342.0,196.0,29813.0,61.0,53.0,66.0,78.0,3295.0,2088.0,14800.0,15099.0,2463.0,160.0,2303.0,32362.0,29067.0,17263.0,False,False,False,False,False,False,False,False
2018-05-31,0.0,1329.0,196.0,29966.0,56.0,60.0,74.0,69.0,3295.0,1580.0,15000.0,15547.0,2463.0,160.0,2303.0,33010.0,29715.0,17463.0,False,False,False,False,False,False,False,False
2018-06-01,0.0,2012.0,189.0,30238.0,67.0,68.0,78.0,81.0,3295.0,1752.0,16210.0,15120.0,2463.0,160.0,2303.0,33793.0,30498.0,18673.0,False,False,False,False,False,False,False,False
2018-06-02,0.0,934.0,314.0,30238.0,66.0,64.0,74.0,83.0,3095.0,1828.0,15190.0,14786.0,2463.0,160.0,2303.0,32439.0,29344.0,17653.0,False,False,False,False,False,False,False,False
2018-06-03,0.0,1509.0,238.0,30238.0,53.0,44.0,61.0,74.0,3095.0,1895.0,13130.0,17354.0,2463.0,160.0,2303.0,32947.0,29852.0,15593.0,False,False,False,False,False,False,False,False
2018-06-04,0.0,1630.0,238.0,30238.0,52.0,50.0,54.0,57.0,3295.0,2233.0,14310.0,16157.0,2463.0,160.0,2303.0,32930.0,29635.0,16773.0,False,False,False,False,False,False,False,False
2018-06-05,0.0,1596.0,308.0,30238.0,51.0,52.0,62.0,69.0,3195.0,2925.0,14000.0,15641.0,2463.0,160.0,2303.0,32104.0,28909.0,16463.0,False,False,False,False,False,False,False,False
2018-06-06,0.0,1511.0,303.0,30238.0,51.0,50.0,59.0,70.0,3295.0,2888.0,13900.0,15793.0,2463.0,160.0,2303.0,32156.0,28861.0,16363.0,False,False,False,False,False,False,False,False
2018-06-07,0.0,1098.0,304.0,30238.0,53.0,54.0,70.0,72.0,3295.0,3182.0,14150.0,14836.0,2463.0,160.0,2303.0,31449.0,28154.0,16613.0,False,False,False,False,False,False,False,False
2018-06-08,0.0,1342.0,314.0,30238.0,55.0,56.0,78.0,81.0,3295.0,4230.0,15580.0,12602.0,2463.0,160.0,2303.0,30645.0,27350.0,18043.0,False,False,False,False,False,False,False,False
2018-06-09,0.0,1226.0,323.0,30238.0,51.0,48.0,78.0,82.0,3495.0,3262.0,14020.0,15214.0,2463.0,160.0,2303.0,31697.0,28202.0,16483.0,False,False,False,False,False,False,False,False
2018-06-10,0.0,1054.0,242.0,30238.0,46.0,41.0,69.0,79.0,3095.0,3917.0,13500.0,14507.0,2463.0,160.0,2303.0,30470.0,27375.0,15963.0,False,False,False,False,False,False,False,False
2018-06-11,0.0,922.0,239.0,30238.0,48.0,45.0,63.0,75.0,3295.0,3330.0,14300.0,14362.0,2463.0,160.0,2303.0,31125.0,27830.0,16763.0,False,False,False,False,False,False,False,False
2018-06-12,0.0,987.0,310.0,30238.0,48.0,46.0,75.0,78.0,3295.0,2221.0,14620.0,15216.0,2463.0,160.0,2303.0,32299.0,29004.0,17083.0,False,False,False,False,False,False,False,False
2018-06-13,0.0,1861.0,323.0,30238.0,62.0,63.0,74.0,74.0,3295.0,2252.0,15880.0,14799.0,2463.0,160.0,2303.0,33142.0,29847.0,18343.0,False,False,False,False,False,False,False,False
2018-06-14,0.0,1361.0,322.0,30238.0,54.0,54.0,77.0,78.0,3295.0,2085.0,16280.0,14066.0,2463.0,160.0,2303.0,32809.0,29514.0,18743.0,False,False,False,False,False,False,False,False
2018-06-15,0.0,1436.0,305.0,30238.0,50.0,48.0,67.0,72.0,3295.0,2011.0,14400.0,16095.0,2463.0,160.0,2303.0,32958.0,29663.0,16863.0,False,False,False,False,False,False,False,False
2018-06-16,0.0,1022.0,318.0,30238.0,52.0,49.0,82.0,85.0,3095.0,2086.0,15650.0,14156.0,2463.0,160.0,2303.0,32269.0,29174.0,18113.0,False,False,False,False,False,False,False,False
2018-06-17,0.0,753.0,244.0,30238.0,54.0,54.0,78.0,90.0,3095.0,1824.0,16900.0,12899.0,2463.0,160.0,2303.0,32262.0,29167.0,19363.0,False,False,False,False,False,False,False,False
2018-06-18,0.0,1060.0,244.0,30238.0,66.0,68.0,90.0,95.0,3295.0,1816.0,22700.0,7614.0,2463.0,160.0,2303.0,32777.0,29482.0,25163.0,False,False,False,False,False,False,False,False
2018-06-19,0.0,1287.0,333.0,30238.0,52.0,53.0,79.0,85.0,3295.0,969.0,19000.0,12388.0,2463.0,160.0,2303.0,33851.0,30556.0,21463.0,False,False,False,False,False,False,False,False
2018-06-20,0.0,1366.0,327.0,30238.0,53.0,50.0,79.0,82.0,3295.0,1284.0,17000.0,14152.0,2463.0,160.0,2303.0,33615.0,30320.0,19463.0,False,False,False,False,False,False,False,False
2018-06-21,0.0,1162.0,328.0,30238.0,58.0,56.0,72.0,83.0,3295.0,1033.0,16920.0,14279.0,2463.0,160.0,2303.0,33662.0,30367.0,19383.0,False,False,False,False,False,False,False,False
2018-06-22,0.0,1074.0,335.0,30238.0,53.0,52.0,69.0,81.0,2845.0,1257.0,15280.0,15157.0,2463.0,160.0,2303.0,32900.0,30055.0,17743.0,False,False,False,False,False,False,False,False
2018-06-23,0.0,1031.0,327.0,30238.0,54.0,60.0,65.0,68.0,3095.0,1729.0,13350.0,16822.0,2463.0,160.0,2303.0,32635.0,29540.0,15813.0,False,False,False,False,False,False,False,False
2018-06-24,0.0,1034.0,246.0,30238.0,64.0,68.0,75.0,82.0,3095.0,1971.0,15820.0,14113.0,2463.0,160.0,2303.0,32396.0,29301.0,18283.0,False,False,False,False,False,False,False,False
2018-06-25,0.0,772.0,245.0,30238.0,66.0,49.0,69.0,79.0,3045.0,2119.0,16550.0,12923.0,2463.0,160.0,2303.0,31936.0,28891.0,19013.0,False,False,False,False,False,False,False,False
2018-06-26,0.0,1161.0,323.0,30238.0,49.0,46.0,74.0,80.0,3045.0,2119.0,16120.0,13742.0,2463.0,160.0,2303.0,32325.0,29280.0,18583.0,False,False,False,False,False,False,False,False
2018-06-27,0.0,977.0,329.0,30238.0,56.0,56.0,79.0,78.0,3045.0,2011.0,16150.0,13636.0,2463.0,160.0,2303.0,32249.0,29204.0,18613.0,False,False,False,False,False,False,False,False
2018-06-28,0.0,1080.0,324.0,30238.0,69.0,71.0,74.0,78.0,3045.0,2001.0,17750.0,12149.0,2463.0,160.0,2303.0,32362.0,29317.0,20213.0,False,False,False,False,False,False,False,False
2018-06-29,0.0,942.0,324.0,30238.0,65.0,64.0,85.0,88.0,3045.0,1887.0,21750.0,8125.0,2463.0,160.0,2303.0,32338.0,29293.0,24213.0,False,False,False,False,False,False,False,False
2018-06-30,0.0,763.0,335.0,30238.0,63.0,63.0,88.0,93.0,2645.0,1173.0,20500.0,9510.0,2463.0,160.0,2303.0,32473.0,29828.0,22963.0,False,False,False,False,False,False,False,False
2018-07-01,0.0,898.0,247.0,30281.0,71.0,73.0,85.0,98.0,3095.0,1246.0,22550.0,8015.0,2463.0,160.0,2303.0,33028.0,29933.0,25013.0,False,False,False,False,False,False,False,False
2018-07-02,0.0,570.0,255.0,30281.0,70.0,70.0,81.0,97.0,3295.0,1738.0,24250.0,5695.0,2463.0,160.0,2303.0,32408.0,29113.0,26713.0,False,False,False,False,False,False,False,False
2018-07-03,0.0,844.0,317.0,30281.0,72.0,74.0,90.0,92.0,3195.0,621.0,24250.0,6986.0,2463.0,160.0,2303.0,33699.0,30504.0,26713.0,False,False,False,False,False,False,False,False
2018-07-04,0.0,650.0,320.0,30281.0,69.0,72.0,85.0,90.0,3095.0,659.0,21400.0,9504.0,2463.0,160.0,2303.0,33367.0,30272.0,23863.0,False,False,False,False,False,False,False,False
2018-07-05,0.0,640.0,253.0,30281.0,70.0,73.0,90.0,89.0,3295.0,1056.0,23500.0,7197.0,2463.0,160.0,2303.0,33160.0,29865.0,25963.0,False,False,False,False,False,False,False,False
2018-07-06,0.0,947.0,319.0,30281.0,72.0,70.0,81.0,81.0,3295.0,791.0,19290.0,11979.0,2463.0,160.0,2303.0,33732.0,30437.0,21753.0,False,False,False,False,False,False,False,False
2018-07-07,0.0,1532.0,335.0,30281.0,50.0,48.0,75.0,80.0,3095.0,3975.0,15600.0,12870.0,2463.0,160.0,2303.0,30933.0,27838.0,18063.0,False,False,False,False,False,False,False,False
2018-07-08,0.0,775.0,256.0,30281.0,55.0,53.0,81.0,85.0,3095.0,3069.0,16680.0,11939.0,2463.0,160.0,2303.0,31082.0,27987.0,19143.0,False,False,False,False,False,False,False,False
2018-07-09,0.0,1037.0,253.0,30281.0,59.0,57.0,87.0,90.0,3295.0,1487.0,20700.0,9963.0,2463.0,160.0,2303.0,33126.0,29831.0,23163.0,False,False,False,False,False,False,False,False
2018-07-10,0.0,896.0,326.0,30281.0,60.0,61.0,91.0,92.0,3295.0,1149.0,22450.0,8410.0,2463.0,160.0,2303.0,33323.0,30028.0,24913.0,False,False,False,False,False,False,False,False
2018-07-11,0.0,750.0,326.0,30281.0,65.0,56.0,77.0,84.0,3295.0,1299.0,19450.0,11114.0,2463.0,160.0,2303.0,33027.0,29732.0,21913.0,False,False,False,False,False,False,False,False
2018-07-12,0.0,784.0,325.0,30281.0,55.0,51.0,77.0,83.0,3295.0,1320.0,18300.0,12277.0,2463.0,160.0,2303.0,33040.0,29745.0,20763.0,True,False,False,False,False,False,False,True
2018-07-13,0.0,819.0,327.0,30281.0,57.0,57.0,78.0,84.0,3295.0,1290.0,18500.0,12142.0,2463.0,160.0,2303.0,33105.0,29810.0,20963.0,False,False,False,False,False,False,False,False
2018-07-14,0.0,874.0,329.0,30281.0,59.0,63.0,77.0,86.0,3095.0,1275.0,16350.0,14162.0,2463.0,160.0,2303.0,32975.0,29880.0,18813.0,False,False,False,False,False,False,False,False
2018-07-15,0.0,844.0,251.0,30281.0,66.0,68.0,79.0,88.0,3095.0,1075.0,19000.0,11682.0,2463.0,160.0,2303.0,33145.0,30050.0,21463.0,False,False,False,False,False,False,False,False
2018-07-16,0.0,589.0,251.0,30281.0,68.0,72.0,81.0,88.0,3295.0,869.0,22250.0,8583.0,2463.0,160.0,2303.0,33296.0,30001.0,24713.0,False,False,False,False,False,False,False,False
2018-07-17,0.0,656.0,330.0,30281.0,71.0,74.0,86.0,84.0,3295.0,904.0,21860.0,9005.0,2463.0,160.0,2303.0,33328.0,30033.0,24323.0,False,False,False,False,False,False,False,False
2018-07-18,0.0,1079.0,344.0,30281.0,61.0,58.0,80.0,84.0,3295.0,1005.0,20310.0,10877.0,2463.0,160.0,2303.0,33650.0,30355.0,22773.0,False,False,False,False,False,False,False,False
2018-07-19,0.0,795.0,325.0,30281.0,53.0,50.0,76.0,83.0,3295.0,1145.0,18370.0,12393.0,2463.0,160.0,2303.0,33226.0,29931.0,20833.0,False,False,False,False,False,False,False,False
2018-07-20,0.0,781.0,328.0,30281.0,58.0,57.0,81.0,85.0,3295.0,962.0,19200.0,11732.0,2463.0,160.0,2303.0,33395.0,30100.0,21663.0,False,False,False,False,False,False,False,False
2018-07-21,0.0,751.0,330.0,30281.0,59.0,56.0,74.0,79.0,3095.0,2188.0,15000.0,14476.0,2463.0,160.0,2303.0,31939.0,28844.0,17463.0,False,False,False,False,False,False,False,False
2018-07-22,0.0,891.0,252.0,30281.0,71.0,71.0,77.0,82.0,3095.0,1135.0,17000.0,13669.0,2463.0,160.0,2303.0,33132.0,30037.0,19463.0,False,False,False,False,False,False,False,False
2018-07-23,0.0,1030.0,252.0,30281.0,72.0,74.0,80.0,80.0,3295.0,984.0,20700.0,10459.0,2463.0,160.0,2303.0,33622.0,30327.0,23163.0,False,False,False,False,False,False,False,False
2018-07-24,0.0,1036.0,331.0,30281.0,70.0,72.0,82.0,83.0,3295.0,798.0,21750.0,9601.0,2463.0,160.0,2303.0,33814.0,30519.0,24213.0,False,False,False,False,False,False,False,False
2018-07-25,0.0,1149.0,331.0,30281.0,71.0,73.0,81.0,78.0,3295.0,902.0,20000.0,11360.0,2463.0,160.0,2303.0,33823.0,30528.0,22463.0,False,False,False,False,False,False,False,False
