ACWO_1,ACWO_2,ACWO_3,ACWO_4,ACWO_5,ACWO_6,ADMO_1,ADMO_2,ADMO_3,ADMO_4,ADMO_5,ADMO_6,ADRR_1,ADRR_2,ADRR_3,ADRR_4,ADRR_5,ADRR_6,CSO_1,CSO_2,CSO_3,CSO_4,CSO_5,CSO_6,HTB_1,HTB_2,HTB_3,HTB_4,HTB_5,HTB_6,ITP_1,ITP_2,ITP_3,ITP_4,ITP_5,ITP_6,PPL_1,PPL_2,PPL_3,PPL_4,PPL_5,PPL_6,PS_1,PS_2,PS_3,PS_4,PS_5,PS_6,RRR_1,RRR_2,RRR_3,RRR_4,RRR_5,RRR_6,TGA_1,TGA_2,TGA_3,TGA_4,TGA_5,TGA_6,Abnormal
0.0,0.0,0.0,0.0,0.0,0.0,1144.0,1195.0,1224.0,1863.0,1262.0,1611.0,323.0,209.0,213.0,315.0,330.0,305.0,28079.0,28079.0,28079.0,28079.0,28079.0,28079.0,74.0,73.0,74.0,77.0,77.0,78.0,3625.0,3625.0,3625.0,3625.0,3625.0,3625.0,16850.0,17000.0,17500.0,17750.0,17750.0,17570.0,11449.0,11165.0,10118.0,10353.0,9605.0,9985.0,160.0,160.0,160.0,160.0,160.0,160.0,27137.0,27003.0,26456.0,26941.0,26193.0,26393.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1784.0,1746.0,1101.0,1018.0,1368.0,1191.0,451.0,454.0,454.0,462.0,459.0,304.0,31221.0,31221.0,31221.0,31221.0,31221.0,31221.0,49.0,49.0,48.0,48.0,48.0,47.0,2895.0,2895.0,2895.0,2895.0,2895.0,2895.0,12220.0,12470.0,12600.0,12500.0,12550.0,12750.0,15827.0,14311.0,13273.0,13531.0,13690.0,13163.0,160.0,160.0,160.0,160.0,160.0,160.0,27615.0,26349.0,25441.0,25599.0,25808.0,25481.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1676.0,1994.0,1380.0,1628.0,1241.0,1688.0,456.0,428.0,442.0,448.0,314.0,318.0,31077.0,31077.0,31077.0,31077.0,31077.0,31077.0,46.0,47.0,48.0,49.0,49.0,46.0,3295.0,3295.0,3295.0,3295.0,3295.0,3295.0,15920.0,16000.0,15840.0,15800.0,15900.0,15940.0,15000.0,14781.0,14084.0,14459.0,13630.0,13887.0,180.0,180.0,180.0,180.0,180.0,180.0,30108.0,29969.0,29112.0,29447.0,28718.0,29015.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2008.0,1894.0,1935.0,2550.0,1548.0,1541.0,279.0,281.0,279.0,271.0,297.0,291.0,31002.0,31002.0,31002.0,31002.0,31002.0,31002.0,45.0,44.0,46.0,42.0,44.0,42.0,3095.0,3095.0,3095.0,3095.0,3095.0,3195.0,16000.0,16000.0,15800.0,15800.0,15700.0,15860.0,15587.0,14917.0,15354.0,15940.0,14909.0,14692.0,180.0,180.0,180.0,180.0,180.0,180.0,30975.0,30305.0,30542.0,31128.0,29997.0,29840.0,0.0
583.0,583.0,583.0,389.0,0.0,0.0,2026.0,1404.0,1599.0,1507.0,1847.0,1412.0,446.0,449.0,266.0,272.0,439.0,466.0,30995.0,30995.0,30995.0,30995.0,30995.0,30995.0,32.0,33.0,33.0,32.0,33.0,34.0,3295.0,3295.0,3295.0,3295.0,3295.0,3295.0,17350.0,16790.0,17130.0,17040.0,17050.0,16920.0,7564.0,6797.0,6534.0,6526.0,7555.0,6985.0,180.0,180.0,180.0,180.0,180.0,180.0,24102.0,22775.0,22852.0,22754.0,23793.0,23093.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,744.0,843.0,1072.0,684.0,772.0,889.0,458.0,448.0,378.0,384.0,435.0,411.0,30611.0,30611.0,30611.0,30611.0,30611.0,30611.0,82.0,80.0,81.0,81.0,78.0,79.0,3295.0,3295.0,3295.0,3295.0,3295.0,3295.0,20480.0,20250.0,20250.0,19500.0,19000.0,18500.0,9698.0,9527.0,9156.0,9477.0,9915.0,10633.0,160.0,160.0,160.0,160.0,160.0,160.0,29346.0,28945.0,28574.0,28145.0,28083.0,28301.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1420.0,1075.0,1191.0,1881.0,1413.0,1628.0,277.0,277.0,299.0,300.0,269.0,288.0,31193.0,31193.0,31193.0,31193.0,31193.0,31193.0,54.0,54.0,54.0,51.0,49.0,49.0,2705.0,2705.0,2705.0,2705.0,2705.0,3225.0,16500.0,16500.0,16250.0,16500.0,16560.0,16590.0,8960.0,8869.0,8864.0,10317.0,11096.0,11671.0,180.0,180.0,180.0,180.0,180.0,180.0,25238.0,25147.0,24892.0,26595.0,27434.0,27519.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1463.0,1409.0,1283.0,1782.0,1720.0,1818.0,624.0,307.0,312.0,310.0,312.0,275.0,30901.0,30901.0,30901.0,30901.0,30901.0,30901.0,52.0,53.0,52.0,51.0,55.0,52.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,13600.0,13500.0,13390.0,13470.0,13130.0,13270.0,16187.0,15781.0,15563.0,15782.0,15485.0,15293.0,160.0,160.0,160.0,160.0,160.0,160.0,29555.0,29049.0,28721.0,29020.0,28383.0,28331.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1608.0,1593.0,1301.0,1220.0,1442.0,1288.0,157.0,234.0,234.0,234.0,234.0,234.0,30241.0,30241.0,30241.0,30241.0,30241.0,30241.0,72.0,72.0,68.0,67.0,66.0,61.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,14550.0,14340.0,14170.0,14010.0,13970.0,14000.0,9193.0,9378.0,8725.0,8837.0,9002.0,8749.0,160.0,160.0,160.0,160.0,160.0,160.0,23518.0,23493.0,22670.0,22622.0,22747.0,22524.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2728.0,2002.0,2232.0,2202.0,1496.0,1715.0,431.0,443.0,438.0,432.0,322.0,328.0,30325.0,30325.0,30325.0,30325.0,30325.0,30325.0,44.0,44.0,45.0,43.0,41.0,39.0,3295.0,3295.0,3795.0,3795.0,3795.0,3795.0,13560.0,13630.0,13610.0,13740.0,13900.0,14060.0,18208.0,16886.0,17386.0,16703.0,15687.0,15763.0,160.0,160.0,160.0,160.0,160.0,160.0,30936.0,29684.0,29664.0,29111.0,28255.0,28491.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2204.0,1852.0,2098.0,1763.0,2213.0,1765.0,396.0,286.0,402.0,419.0,411.0,275.0,28074.0,28074.0,28074.0,28074.0,28074.0,28074.0,51.0,48.0,49.0,52.0,54.0,47.0,2895.0,2895.0,2895.0,2895.0,2895.0,3095.0,14230.0,14130.0,14150.0,14120.0,14060.0,14530.0,12312.0,11485.0,11761.0,11270.0,12253.0,11385.0,180.0,180.0,180.0,180.0,180.0,180.0,26130.0,25203.0,25499.0,24978.0,25901.0,25303.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1564.0,1400.0,1400.0,1715.0,1715.0,1624.0,511.0,508.0,475.0,473.0,523.0,358.0,27837.0,27837.0,27837.0,27837.0,27837.0,27837.0,85.0,85.0,84.0,84.0,85.0,84.0,3095.0,3095.0,3095.0,3295.0,3295.0,3295.0,18920.0,18280.0,18110.0,18310.0,18250.0,19000.0,8162.0,8456.0,8953.0,8742.0,9656.0,8665.0,160.0,160.0,160.0,160.0,160.0,160.0,26450.0,26104.0,26431.0,26220.0,27074.0,26833.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1471.0,1449.0,1421.0,1205.0,1397.0,1277.0,337.0,329.0,208.0,216.0,326.0,324.0,28079.0,28079.0,28079.0,28079.0,28079.0,28079.0,73.0,73.0,73.0,73.0,75.0,75.0,3295.0,3295.0,3295.0,3295.0,3295.0,3295.0,16500.0,15750.0,15790.0,15820.0,16080.0,16470.0,9534.0,11273.0,11288.0,10792.0,11384.0,10679.0,160.0,160.0,160.0,160.0,160.0,160.0,25202.0,26191.0,26246.0,25780.0,26632.0,26317.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,898.0,885.0,697.0,833.0,642.0,798.0,366.0,276.0,276.0,303.0,300.0,285.0,31630.0,31630.0,31630.0,31630.0,31630.0,31630.0,68.0,68.0,68.0,66.0,65.0,63.0,2995.0,2995.0,2995.0,2995.0,2995.0,2995.0,13530.0,13580.0,13630.0,13680.0,13670.0,13750.0,13586.0,13043.0,12205.0,12676.0,12631.0,12553.0,160.0,160.0,160.0,160.0,160.0,160.0,26584.0,26091.0,25303.0,25824.0,25769.0,25771.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1077.0,1055.0,1363.0,1627.0,1460.0,1234.0,200.0,294.0,294.0,294.0,294.0,294.0,29923.0,29923.0,29923.0,29923.0,29923.0,29923.0,42.0,44.0,41.0,41.0,41.0,42.0,2895.0,2895.0,2895.0,2888.0,2888.0,2888.0,15900.0,16090.0,15900.0,15810.0,16000.0,15750.0,12928.0,12251.0,12151.0,12306.0,11799.0,11673.0,180.0,180.0,180.0,180.0,180.0,180.0,28416.0,27929.0,27639.0,27711.0,27394.0,27018.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1919.0,2417.0,2095.0,2537.0,1836.0,2445.0,225.0,341.0,339.0,342.0,342.0,343.0,28579.0,28579.0,28579.0,28579.0,28579.0,28579.0,54.0,54.0,51.0,48.0,46.0,48.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0,15400.0,15330.0,15420.0,15450.0,15530.0,15450.0,10674.0,11066.0,10465.0,10427.0,9471.0,10575.0,180.0,180.0,180.0,180.0,180.0,180.0,25462.0,25784.0,25273.0,25265.0,24389.0,25413.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,725.0,1305.0,974.0,902.0,1140.0,1469.0,489.0,459.0,383.0,392.0,510.0,358.0,29746.0,29746.0,29746.0,29746.0,29746.0,29746.0,71.0,68.0,67.0,66.0,65.0,64.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,13000.0,12500.0,12400.0,12530.0,12310.0,12400.0,9388.0,10240.0,9505.0,9129.0,9861.0,9950.0,160.0,160.0,160.0,160.0,160.0,160.0,22156.0,22508.0,21673.0,21427.0,21939.0,22118.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3519.0,3752.0,3133.0,3705.0,2893.0,3548.0,223.0,241.0,336.0,338.0,337.0,351.0,28274.0,28274.0,28274.0,28274.0,28274.0,28274.0,45.0,43.0,42.0,40.0,38.0,40.0,3295.0,3295.0,3295.0,3295.0,3295.0,3295.0,16160.0,16130.0,16340.0,16470.0,16750.0,16790.0,14435.0,14198.0,12781.0,13032.0,12709.0,13074.0,180.0,180.0,180.0,180.0,180.0,180.0,29783.0,29516.0,28309.0,28690.0,28647.0,29052.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1816.0,1778.0,1792.0,1837.0,2016.0,1768.0,222.0,225.0,338.0,335.0,333.0,332.0,28579.0,28579.0,28579.0,28579.0,28581.0,28581.0,59.0,59.0,60.0,60.0,58.0,55.0,3295.0,3295.0,3295.0,3295.0,3295.0,3955.0,16400.0,16400.0,16300.0,16300.0,15960.0,16020.0,9221.0,9451.0,9533.0,9506.0,9993.0,10093.0,180.0,180.0,180.0,180.0,180.0,180.0,24809.0,25039.0,25021.0,24994.0,25141.0,24641.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2312.0,2795.0,2019.0,1519.0,1531.0,1373.0,278.0,285.0,265.0,268.0,283.0,295.0,31002.0,31002.0,31002.0,31002.0,31002.0,31002.0,47.0,46.0,44.0,43.0,44.0,42.0,3295.0,3295.0,3295.0,3295.0,3295.0,3295.0,17940.0,17440.0,17400.0,17400.0,17450.0,17600.0,15206.0,15578.0,14592.0,13842.0,13385.0,13032.0,180.0,180.0,180.0,180.0,180.0,180.0,32334.0,32206.0,31180.0,30430.0,30023.0,29820.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1805.0,1967.0,1244.0,2191.0,2204.0,1852.0,387.0,388.0,281.0,281.0,396.0,286.0,28074.0,28074.0,28074.0,28074.0,28074.0,28074.0,57.0,57.0,58.0,57.0,56.0,55.0,3095.0,3095.0,3095.0,3175.0,3175.0,3175.0,15750.0,15500.0,15390.0,15350.0,15360.0,15460.0,7910.0,7859.0,6542.0,7359.0,7112.0,6410.0,180.0,180.0,180.0,180.0,180.0,180.0,23048.0,22747.0,21320.0,22017.0,21780.0,21178.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1325.0,1334.0,1408.0,1546.0,1497.0,1524.0,321.0,332.0,331.0,222.0,224.0,329.0,28378.0,28378.0,28378.0,28378.0,28378.0,28378.0,73.0,73.0,73.0,70.0,72.0,71.0,3450.0,3450.0,3450.0,3450.0,3450.0,3450.0,15120.0,15080.0,15210.0,14900.0,15100.0,14690.0,7682.0,7267.0,6611.0,6820.0,6456.0,6881.0,160.0,160.0,160.0,160.0,160.0,160.0,21815.0,21360.0,20834.0,20733.0,20569.0,20584.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1567.0,1476.0,1857.0,1491.0,1869.0,1315.0,324.0,434.0,438.0,428.0,429.0,411.0,30304.0,30304.0,30304.0,30304.0,30304.0,30304.0,73.0,73.0,70.0,67.0,66.0,64.0,2895.0,2895.0,2895.0,2895.0,2895.0,2895.0,12370.0,12410.0,12400.0,12370.0,12350.0,12290.0,12921.0,12204.0,12525.0,11906.0,12162.0,11348.0,160.0,160.0,160.0,160.0,160.0,160.0,24859.0,24182.0,24493.0,23844.0,24080.0,23206.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1296.0,1755.0,1689.0,2053.0,1497.0,1273.0,443.0,467.0,468.0,341.0,356.0,454.0,29754.0,29754.0,29754.0,29754.0,29754.0,29754.0,58.0,59.0,58.0,57.0,59.0,58.0,3695.0,3695.0,3695.0,3695.0,3695.0,3695.0,15900.0,16000.0,16000.0,15800.0,15710.0,15720.0,12686.0,12661.0,12165.0,12545.0,12029.0,12292.0,180.0,180.0,180.0,180.0,180.0,180.0,27374.0,27449.0,26953.0,27133.0,26527.0,26800.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1179.0,1361.0,1294.0,1383.0,1835.0,1627.0,311.0,363.0,243.0,239.0,244.0,355.0,28076.0,28076.0,28076.0,28076.0,28076.0,28076.0,86.0,87.0,87.0,84.0,84.0,78.0,3625.0,3625.0,3625.0,3625.0,3625.0,3625.0,23500.0,22750.0,22750.0,21970.0,21760.0,19120.0,4952.0,5570.0,4903.0,5772.0,6184.0,8360.0,160.0,160.0,160.0,160.0,160.0,160.0,27290.0,27158.0,26491.0,26580.0,26782.0,26318.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1627.0,1460.0,1234.0,1913.0,1280.0,1736.0,216.0,327.0,327.0,327.0,327.0,327.0,29996.0,29996.0,29996.0,29996.0,29996.0,29996.0,50.0,49.0,50.0,51.0,45.0,44.0,2888.0,2888.0,2888.0,2888.0,2988.0,2988.0,15670.0,15750.0,15750.0,15720.0,16000.0,16000.0,13799.0,13065.0,12489.0,12932.0,11769.0,12106.0,180.0,180.0,180.0,180.0,180.0,180.0,29064.0,28410.0,27834.0,28247.0,27264.0,27601.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,858.0,1261.0,1710.0,1112.0,911.0,761.0,362.0,374.0,521.0,512.0,521.0,564.0,29184.0,29184.0,29184.0,29184.0,29184.0,29184.0,79.0,77.0,78.0,77.0,76.0,75.0,3295.0,3295.0,3295.0,3295.0,3295.0,3095.0,16970.0,16370.0,16450.0,16340.0,16000.0,16250.0,11507.0,12133.0,12229.0,11596.0,11862.0,11083.0,160.0,160.0,160.0,160.0,160.0,160.0,27645.0,27671.0,27847.0,27104.0,27030.0,26701.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1167.0,1135.0,1272.0,1078.0,967.0,967.0,461.0,455.0,448.0,455.0,466.0,348.0,29997.0,29997.0,29997.0,29997.0,29997.0,29997.0,51.0,51.0,52.0,51.0,49.0,49.0,3625.0,3625.0,3625.0,3625.0,3625.0,3625.0,14090.0,13320.0,13340.0,13410.0,13400.0,13550.0,10442.0,9855.0,9752.0,9636.0,9385.0,9085.0,160.0,160.0,160.0,160.0,160.0,160.0,23370.0,22013.0,21930.0,21884.0,21623.0,21473.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2038.0,2038.0,1828.0,1526.0,1366.0,1415.0,386.0,369.0,421.0,279.0,273.0,421.0,28074.0,28074.0,28074.0,28074.0,28074.0,28074.0,65.0,65.0,63.0,64.0,62.0,61.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,14240.0,14720.0,14410.0,14500.0,14500.0,14500.0,6749.0,6326.0,5841.0,5242.0,4932.0,4831.0,180.0,180.0,180.0,180.0,180.0,180.0,20677.0,20734.0,19939.0,19430.0,19120.0,19019.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1666.0,1567.0,1666.0,1777.0,1852.0,1852.0,485.0,500.0,495.0,470.0,446.0,306.0,27809.0,27809.0,27809.0,27809.0,27809.0,27809.0,77.0,76.0,77.0,78.0,80.0,78.0,3095.0,3095.0,3095.0,3095.0,3095.0,3095.0,17500.0,17500.0,17660.0,17290.0,17470.0,17210.0,11060.0,10411.0,9691.0,10079.0,9831.0,10091.0,160.0,160.0,160.0,160.0,160.0,160.0,27928.0,27279.0,26719.0,26737.0,26669.0,26669.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1053.0,1274.0,914.0,1035.0,1714.0,1279.0,290.0,287.0,286.0,243.0,245.0,285.0,31262.0,31262.0,31262.0,31262.0,31262.0,31262.0,57.0,58.0,65.0,64.0,62.0,60.0,2945.0,2945.0,2945.0,2945.0,2945.0,2945.0,14990.0,14800.0,14750.0,14750.0,14750.0,14750.0,11243.0,11262.0,11592.0,11513.0,12042.0,11438.0,160.0,160.0,160.0,160.0,160.0,160.0,25751.0,25580.0,25860.0,25781.0,26310.0,25706.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,853.0,971.0,981.0,939.0,962.0,1054.0,317.0,446.0,450.0,432.0,492.0,456.0,29883.0,29883.0,29883.0,29883.0,29883.0,29883.0,83.0,82.0,81.0,78.0,81.0,80.0,3425.0,3425.0,3425.0,3425.0,3425.0,3425.0,19320.0,18900.0,18750.0,18920.0,18540.0,18430.0,9539.0,10106.0,10328.0,10289.0,10671.0,10663.0,160.0,160.0,160.0,160.0,160.0,160.0,27897.0,28044.0,28116.0,28247.0,28249.0,28131.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2968.0,1866.0,1531.0,1765.0,1497.0,1386.0,349.0,519.0,429.0,409.0,430.0,282.0,27794.0,27794.0,27794.0,27794.0,27794.0,27794.0,69.0,67.0,65.0,64.0,65.0,63.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,12760.0,12740.0,12750.0,12630.0,12750.0,12730.0,14548.0,12953.0,11983.0,12138.0,11600.0,11359.0,160.0,160.0,160.0,160.0,160.0,160.0,27876.0,26261.0,25301.0,25336.0,24918.0,24657.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1314.0,1314.0,1280.0,1386.0,1558.0,1500.0,227.0,370.0,370.0,349.0,353.0,366.0,28083.0,28083.0,28083.0,28083.0,28083.0,28083.0,68.0,66.0,65.0,68.0,66.0,72.0,2895.0,2895.0,2895.0,2895.0,2895.0,2895.0,13500.0,13330.0,13400.0,13610.0,13260.0,13740.0,12553.0,12763.0,12063.0,11970.0,12242.0,11458.0,160.0,160.0,160.0,160.0,160.0,160.0,25621.0,25661.0,25031.0,25148.0,25070.0,24766.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1039.0,1112.0,1303.0,2002.0,1197.0,1047.0,185.0,253.0,253.0,253.0,253.0,253.0,29681.0,29681.0,29681.0,29681.0,29681.0,29681.0,42.0,44.0,45.0,46.0,48.0,47.0,2938.0,2938.0,2938.0,3288.0,3288.0,3288.0,16830.0,16580.0,16450.0,16310.0,16280.0,16200.0,7393.0,7134.0,7183.0,7969.0,6944.0,7254.0,180.0,180.0,180.0,180.0,180.0,180.0,23768.0,23259.0,23178.0,23474.0,22419.0,22649.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1684.0,2252.0,1860.0,2299.0,1671.0,2038.0,157.0,226.0,226.0,226.0,226.0,226.0,30267.0,30267.0,30267.0,30267.0,30267.0,30267.0,67.0,67.0,64.0,64.0,63.0,60.0,2488.0,2488.0,2488.0,2488.0,2588.0,2388.0,14190.0,14140.0,14360.0,14310.0,14500.0,14500.0,10679.0,10834.0,9764.0,10053.0,9185.0,9202.0,160.0,160.0,160.0,160.0,160.0,160.0,24844.0,24949.0,24099.0,24338.0,23560.0,23777.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,803.0,677.0,861.0,875.0,552.0,838.0,345.0,358.0,344.0,370.0,350.0,248.0,30239.0,30239.0,30239.0,30239.0,30239.0,30239.0,74.0,74.0,72.0,71.0,71.0,73.0,2705.0,3045.0,3095.0,3095.0,3095.0,3095.0,15340.0,15700.0,15600.0,15020.0,15100.0,15150.0,13773.0,14138.0,14391.0,14908.0,14154.0,14240.0,160.0,160.0,160.0,160.0,160.0,160.0,28871.0,29256.0,29359.0,29296.0,28622.0,28758.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1856.0,2043.0,1963.0,1918.0,2701.0,2971.0,327.0,422.0,410.0,436.0,426.0,408.0,29697.0,29697.0,29697.0,29697.0,29697.0,29697.0,50.0,48.0,49.0,50.0,50.0,53.0,3095.0,3095.0,3095.0,3095.0,3195.0,3195.0,13450.0,13500.0,13360.0,13250.0,13250.0,13250.0,12147.0,10950.0,11395.0,11302.0,12035.0,12155.0,160.0,160.0,160.0,160.0,160.0,160.0,24965.0,23818.0,24123.0,23920.0,24553.0,24673.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1743.0,1195.0,1145.0,949.0,1161.0,907.0,414.0,368.0,296.0,308.0,356.0,304.0,29760.0,29760.0,29760.0,29760.0,29760.0,29760.0,67.0,66.0,64.0,65.0,64.0,65.0,3070.0,3070.0,3070.0,3070.0,3070.0,3070.0,13520.0,13420.0,13400.0,13410.0,13650.0,13800.0,13932.0,14043.0,13407.0,13082.0,14199.0,13595.0,160.0,160.0,160.0,160.0,160.0,160.0,26845.0,26856.0,26200.0,25885.0,27242.0,26788.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1700.0,1401.0,1112.0,1166.0,1253.0,1097.0,428.0,434.0,379.0,380.0,431.0,429.0,30244.0,30244.0,30244.0,30244.0,29760.0,29760.0,73.0,74.0,71.0,70.0,68.0,68.0,3450.0,3450.0,3450.0,3450.0,3450.0,3625.0,15090.0,14780.0,14400.0,14500.0,14500.0,14450.0,15460.0,15565.0,14502.0,14106.0,13729.0,13648.0,160.0,160.0,160.0,160.0,160.0,160.0,29563.0,29358.0,27915.0,27619.0,27242.0,26936.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1539.0,1152.0,1293.0,802.0,968.0,1408.0,284.0,285.0,288.0,244.0,258.0,297.0,31294.0,31294.0,31294.0,31294.0,31294.0,31294.0,46.0,46.0,45.0,46.0,45.0,53.0,3295.0,3295.0,3295.0,3295.0,3295.0,3295.0,15250.0,15250.0,15250.0,15090.0,15100.0,14670.0,10698.0,9535.0,9433.0,8852.0,8868.0,9619.0,160.0,160.0,160.0,160.0,160.0,160.0,25116.0,23953.0,23851.0,23110.0,23136.0,23457.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1112.0,1166.0,1253.0,1097.0,1126.0,1351.0,379.0,380.0,431.0,429.0,421.0,419.0,30244.0,30244.0,29760.0,29760.0,29760.0,29760.0,72.0,73.0,72.0,73.0,73.0,69.0,3120.0,3120.0,3120.0,3295.0,3295.0,3095.0,14820.0,15100.0,15000.0,15100.0,15330.0,14930.0,14836.0,13510.0,13211.0,13223.0,11972.0,12129.0,160.0,160.0,160.0,160.0,160.0,160.0,28999.0,27953.0,27554.0,27491.0,26470.0,26427.0,0.0
339.0,339.0,0.0,849.0,849.0,509.0,1309.0,1328.0,1315.0,1682.0,1476.0,1488.0,216.0,327.0,327.0,327.0,327.0,327.0,29996.0,29996.0,29996.0,29996.0,29996.0,29996.0,33.0,32.0,36.0,31.0,30.0,32.0,2988.0,2988.0,2788.0,2788.0,2788.0,2788.0,17200.0,17080.0,16910.0,17300.0,17260.0,17110.0,12709.0,12401.0,12097.0,11410.0,10944.0,11446.0,180.0,180.0,180.0,180.0,180.0,180.0,29404.0,28976.0,28702.0,28405.0,27899.0,28251.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1792.0,1837.0,2016.0,1768.0,1684.0,1639.0,338.0,335.0,333.0,332.0,321.0,209.0,28579.0,28579.0,28581.0,28581.0,28581.0,28581.0,50.0,50.0,49.0,51.0,51.0,48.0,2895.0,2895.0,2895.0,3555.0,3555.0,3755.0,15250.0,15200.0,15150.0,15080.0,15080.0,15310.0,10366.0,10285.0,9108.0,9338.0,9584.0,10507.0,180.0,180.0,180.0,180.0,180.0,180.0,25204.0,25073.0,23846.0,23346.0,23592.0,24545.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1834.0,1893.0,1726.0,1714.0,1612.0,1666.0,470.0,491.0,487.0,312.0,319.0,485.0,27794.0,27794.0,27794.0,27794.0,27785.0,27785.0,79.0,80.0,81.0,81.0,82.0,80.0,3295.0,3295.0,3295.0,3295.0,3295.0,3295.0,16590.0,16790.0,17040.0,17500.0,18000.0,18500.0,12648.0,12007.0,10990.0,10324.0,9563.0,8983.0,160.0,160.0,160.0,160.0,160.0,160.0,28406.0,27965.0,27198.0,26992.0,26731.0,26651.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1065.0,1340.0,1554.0,1554.0,1657.0,1264.0,596.0,580.0,362.0,367.0,532.0,513.0,29155.0,29155.0,29155.0,29155.0,29155.0,29155.0,84.0,84.0,84.0,83.0,85.0,85.0,2890.0,2890.0,2890.0,2890.0,2890.0,2890.0,21070.0,20530.0,19900.0,20280.0,19780.0,19710.0,6616.0,7250.0,7462.0,7082.0,7373.0,7373.0,160.0,160.0,160.0,160.0,160.0,160.0,27259.0,27353.0,26935.0,26935.0,26726.0,26656.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2194.0,1543.0,1149.0,1211.0,1907.0,1278.0,482.0,506.0,346.0,368.0,498.0,519.0,29997.0,29997.0,29997.0,29997.0,29997.0,29997.0,42.0,42.0,41.0,41.0,41.0,41.0,2220.0,2620.0,2620.0,2620.0,2620.0,2620.0,16180.0,16380.0,16250.0,16250.0,16250.0,16250.0,11096.0,10247.0,9479.0,9285.0,9883.0,9149.0,180.0,180.0,180.0,180.0,180.0,180.0,27539.0,26490.0,25592.0,25398.0,25996.0,25262.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3227.0,3112.0,3094.0,3451.0,3451.0,3585.0,328.0,319.0,316.0,316.0,231.0,233.0,28274.0,28274.0,28274.0,28274.0,28274.0,28274.0,55.0,53.0,53.0,54.0,46.0,42.0,3120.0,3120.0,3120.0,3120.0,3120.0,3120.0,15450.0,15390.0,15420.0,15380.0,16110.0,16220.0,15521.0,14866.0,14112.0,14377.0,13646.0,13497.0,180.0,180.0,180.0,180.0,180.0,180.0,30334.0,29619.0,28895.0,29120.0,29119.0,29080.0,0.0
