ACWO_1,ADMO_1,ADRR_1,CSO_1,DPB_1,DPH_1,HTB_1,HTH_1,ITP_1,OGO_1,PPL_1,PS_1,RRIR_1,RRR_1,TAGI_1,TGA_1,TLRR_1,Abnormal
1873.3490940515921,2729.100274396622,388.2289112507499,28193.99194875325,12.064263498900168,0.17269899860021098,28.064263498900168,24.710850873725192,2974.9599268601273,3752.1927538779246,17185.782616337736,8605.575078242244,2481.1526075005,178.15260750049993,28272.51030208048,25297.550375220355,19666.935223838238,1.0
0.0,1041.2597041636668,241.34421306385653,29445.07974080598,69.64237826162432,69.92713478487295,85.42378261624316,89.64237826162432,2948.1157387228695,1793.5368738549278,20722.320043199004,8455.598266638586,2463.0,160.0,31640.91830983759,28692.80257111472,23185.320043199004,1.0
0.0,692.753565018271,471.24715116477375,29598.40815288362,61.33922641086419,59.67845282172839,74.88692452971193,75.79152829201645,2469.948394668312,9798.888813155227,15808.19886682469,4691.022432590287,2463.0,160.0,22962.221299414978,20492.272904746667,18271.198866824692,1.0
0.0,1228.7976992973151,427.22899938187913,30011.548730106042,66.50922509597315,64.54026481879194,79.70805296375839,80.96896027718121,3518.414369510067,1747.8723682738253,19714.957673563757,10832.93075707584,2463.0,160.0,33010.8884306396,29492.47406112953,22177.957673563757,1.0
0.0,696.5699676870831,475.68911613756484,29709.720937355574,61.54330138214021,60.08660276428042,77.71650691070106,80.97631520354231,2635.6662394450127,9809.631353082807,16214.404257747592,4554.92153365727,2463.0,160.0,23232.325791404863,20596.65955195985,18677.404257747592,1.0
301.7022444867657,1573.907558601708,409.44189765471765,29958.738530254977,62.6109260014492,60.77634164602246,71.6109260014492,69.77634164602246,3575.5508769409657,2022.5223780335593,20077.030866714973,10239.768554785218,2467.1729217771335,164.1729217771337,32783.972343277324,29208.42146633636,22544.20378849211,1.0
0.0,1036.6454982282362,480.7450297707495,29171.988392218624,67.93822548633602,66.87645097267205,90.2837892021761,91.87645097267205,3295.0,1624.6173441756089,23597.491663385623,5818.524882885628,2463.0,160.0,31879.01654627125,28584.01654627125,26060.491663385623,1.0
0.0,1324.508890388895,408.1572370345315,28107.277807027374,68.56708591142616,68.9177147785654,90.9177147785654,92.35062886713925,3157.8799827502107,1685.031975850295,24092.845876926585,4348.788827389602,2463.0,160.0,30904.634704316184,27746.754721565976,26555.845876926585,1.0
592.0292489309347,1620.8685701157642,254.78565239622506,29430.502800186816,23.68961071875942,16.394923707399204,36.12379010085955,34.976446595179446,2902.1708969105007,4079.6448708695084,16547.228433167034,10265.9029967172,2468.7367175284007,165.73671752840053,29281.868147412635,26379.697250502137,19015.965150695436,1.0
0.0,647.9020604458794,565.6746914291965,29122.914495788656,66.86048148575179,65.04650617141607,87.32554319991249,90.23253085708035,3286.8614200021875,1861.4204325756164,22886.03641711973,5847.221126541375,2463.0,160.0,31196.257543661104,27909.396123658917,25349.03641711973,1.0
0.0,1513.3479377002802,456.90109963480256,27809.0,65.98373053133759,67.58698442507006,93.20650778746497,94.20650778746497,3120.0,1577.7071495640764,24570.650778746498,3830.9900093897068,2463.0,160.0,30864.640788136203,27744.640788136203,27033.650778746498,1.0
649.050486124847,1005.7935178613081,380.73708092838444,29591.86542689523,38.866755221769196,37.911566868384575,56.777131928538424,55.82194357515381,3005.100334747769,1992.810180123923,20523.46729721692,7964.87943250477,2472.551883533846,169.55188353384617,30960.89861325554,27955.79827850777,22996.01918075077,1.0
1413.7379338127753,2049.1292436747794,160.7482898474784,30246.780893718224,27.62471497457973,22.647026223671865,36.914761212777464,32.160184952790935,3385.9250538344318,2268.3580883806308,18876.83636303564,10640.349030980231,2482.5537750181575,179.55377501815732,31999.73916903403,28613.8141151996,21359.390138053797,1.0
228.9448794441796,1429.375867048088,431.525056531815,29909.11218271806,61.049729827909,59.881264132953746,71.9028524724167,70.73438677746145,3467.147643826934,1938.0173473187147,20241.750188439382,9930.553964491703,2466.369313899105,163.36931389910492,32638.67346683019,29171.525823003256,22708.11950233849,1.0
0.0,824.0389053006289,531.8879648443652,28932.291274176598,67.26775643396829,67.63387821698414,85.8306089150793,86.01366980658722,3262.9643439861125,2002.7536571895278,22035.794852825373,6517.746013448437,2463.0,160.0,31016.540866273812,27753.576522287698,24498.794852825373,1.0
535.590378980494,2152.293454550693,357.8441695056863,29928.049198744917,21.96315562368185,20.111183358880695,36.0,33.51842218815908,3581.288902941209,1756.094496110276,18014.84828961472,12872.098391531328,2483.0,180.0,33369.94668114605,29788.65777820484,20497.84828961472,1.0
5.616026924964046,1369.681804629727,198.80659427844515,29933.354549642903,31.911894783288215,28.841694446726162,38.78939899031385,36.964899831718974,2915.814399790648,3219.264860162465,17026.32512621077,11485.3467441307,2482.2979966343796,179.2979966343795,30993.969866975847,28078.1554671852,19508.623122845147,1.0
0.0,1523.3577059664365,370.43870739585526,28290.4722308234,69.0,69.6422940335636,92.71541193287281,93.3577059664364,3182.5985441263706,1527.1921518341335,24467.88529832182,4538.351030760254,2463.0,160.0,31469.236329082072,28286.637784955703,26930.88529832182,1.0
0.0,1040.9867654812879,291.1889573578846,30175.412138580414,70.35723517651454,71.0,87.57105929394189,88.21382411742735,2910.3973017838202,1799.2228714158512,20554.27648234855,9310.296852081125,2463.0,160.0,32327.57333442967,29417.17603264585,23017.27648234855,1.0
0.0,650.9159293166178,545.1965281931017,29184.926957108462,67.69101429717874,67.0730428915362,84.9269571084638,85.85391421692759,3295.0,2035.2422740539305,21867.130698808705,6765.469913562444,2463.0,160.0,31095.600612371152,27800.600612371152,24330.130698808705,1.0
1900.1300069621773,2786.1063980314807,371.6351111168539,28379.165139701734,7.4836029631161045,-4.827867654372035,24.774595555325842,21.37705876502372,2968.885586158342,3844.5907318276554,17530.655881475355,8377.501827082648,2481.2786765437204,178.27867654372034,28389.436385101722,25420.55079894338,20011.934558019075,1.0
50.06893877816401,626.2326738489121,566.1430285645519,29194.677329665956,66.15466225699751,64.16852025278443,86.07151428227594,88.98836630755439,3300.5431983147705,1872.496151369249,22763.96921095399,5971.641740812496,2463.2771599157386,160.27715991573854,31198.888111682227,27898.344913367455,25227.246370869732,1.0
0.0,894.6762721501784,441.33698838383384,29622.132729509274,61.472013275618465,61.09001659452308,80.03404314576,88.97806969699693,3373.9353567822463,9511.613412553883,17018.5745303048,4897.556415583015,2463.0,160.0,24379.130945887817,21005.19558910557,19481.5745303048,1.0
0.0,1523.422144583009,371.598602494163,28377.20660873019,69.0,69.57785541699094,92.84428916601811,93.42214458300906,3193.875302026585,1508.3116371783465,24471.107229150453,4652.085189010984,2463.0,160.0,31586.192418161438,28392.31711613485,26934.107229150453,1.0
0.0,631.9817390140273,554.8092709621092,29185.800842814737,67.39971906175427,66.1991571852628,85.8008428147372,87.6016856294744,3295.0,1968.535665141727,22260.379266631742,6420.867650055297,2463.0,160.0,31144.246916687036,27849.246916687036,24723.379266631742,1.0
0.0,1750.5137402030182,322.10950333668654,28522.15371016857,46.68577064228015,44.71954712269472,61.47799124279836,63.753323603109294,3365.2353544642588,3781.5128486218564,14521.760700576131,12871.629255637861,2463.0,160.0,29856.389956213992,26491.154601749735,16984.76070057613,1.0
0.0,1380.5562583645556,196.68487766973254,30270.681664703396,57.04823223944138,56.54019353286782,81.60450318545632,85.62058059860345,2709.6462969107633,8856.131832271514,19001.382833671083,4040.369554036114,2463.0,160.0,25504.752387707198,22795.106090796435,21464.382833671083,1.0
0.0,1362.5170780776975,396.2096005266593,28067.99532587226,68.81163976300199,69.62327952600398,90.49311810401593,91.30475786701793,3152.963041474651,1721.2827523370556,23884.91928900598,4514.273404081577,2463.0,160.0,30862.192693087552,27709.229651612903,26347.91928900598,1.0
111.02202845553711,2359.638719030417,225.69190281981415,29562.307405948504,17.305616107644653,13.530065396256227,43.71393127535126,46.71393127535126,3496.265032698128,4384.990376907169,16602.07879192665,11857.119960387692,2463.0,160.0,30922.198752314343,27425.933719616216,19065.07879192665,1.0
0.0,1425.4920053019982,468.8351153859335,29894.336439656036,71.93631213676386,71.0,81.25475145294459,80.31843931618073,3597.2957794922763,1946.0770287190383,20396.368786323615,10111.678409407656,2463.0,160.0,32971.04719573127,29373.751416238993,22859.368786323615,1.0
0.0,1513.6625584236922,453.87287517196296,27809.0,66.0820495074038,67.66563960592305,93.16718019703848,94.16718019703848,3120.0,1579.4768911332685,24566.718019703847,3833.467647586576,2463.0,160.0,30863.185667290425,27743.185667290425,27029.718019703847,1.0
0.0,1569.345213057657,311.7486028527193,29849.310703915962,25.54625133558003,22.57068254668002,38.97556878890001,38.57068254668002,3218.9089937759977,3087.4895402617076,16702.547564574797,12376.430081068711,2471.0977248444,168.09772484439995,31550.07537048791,28331.16637671191,19173.645289419197,1.0
0.0,1163.3622894742998,537.0697952566982,28334.5635572746,65.14418771540188,65.61860409486604,91.33022866406226,93.09302047433019,3186.7442833984433,1669.7676282198775,23944.41757550217,4607.484926425296,2463.0,160.0,31014.902501927467,27828.158218529024,26407.41757550217,1.0
0.0,839.1478584969743,453.5103331226929,29635.942536714265,62.44855783172682,61.89711566345364,82.24278915863411,90.93413614899504,3119.978439973849,9582.411984236567,17038.187626871408,4511.469224077113,2463.0,160.0,24012.65685094852,20892.67841097467,19501.187626871408,1.0
0.0,698.0206957525792,549.3552838671245,29183.792306901873,67.20048081863307,65.40096163726614,87.70168286521574,90.40096163726614,3295.0,1823.0706597877042,22970.40869583811,5920.333647028637,2463.0,160.0,31353.742342866746,28058.742342866746,25433.40869583811,1.0
0.0,787.5275764402179,434.0350312300119,29775.772206175807,55.22353394431014,53.26824073317217,60.29649687699881,56.69885797675706,3177.1101241026417,9755.796791314246,15033.08687642152,6488.526238982902,2463.0,160.0,23984.613115404423,20807.50299130178,17496.08687642152,1.0
0.0,898.0472687289406,441.19310438352085,29618.7822877877,61.63645213311905,61.295565166398816,80.56846943263692,89.84137369887503,3378.3546510775745,9504.336993109482,17074.689290426875,4853.157924057856,2463.0,160.0,24390.847214484733,21012.49256340716,19537.689290426875,1.0
1403.4274128003858,2532.161197709464,381.39865425581957,28164.394168441886,22.08197375813131,12.922512055803484,38.08197375813131,36.32228776510674,3110.426690592912,3725.5547515976964,16386.64254793089,9814.758241578076,2476.599102837213,173.59910283721305,28677.99989234618,25567.57320175327,18863.2416507681,1.0
1088.8631602765597,2400.330733352337,376.8264994226244,28144.58149749804,28.787800846817525,21.45720107776776,44.787800846817525,44.094950981538496,3201.1077614512824,3707.723347748235,15851.700432447056,10624.182052214725,2473.550999615083,170.55099961508296,28949.433484276862,25748.325722825582,18325.25143206214,1.0
0.0,1266.6008532803112,346.63577598200715,28506.27278822447,63.72033549078967,64.44067098157934,74.09322150307011,81.34744947850923,3346.9902391075293,8766.281175494212,16427.287227605317,5463.295477512784,2463.0,160.0,24353.582705118097,21006.59246601057,18890.287227605317,1.0
916.189146320142,1603.8815735396015,218.5547879794026,30258.823914162374,37.259131329900434,32.625528877396874,51.02229944735421,50.05267246981509,3353.9250280828305,1934.5943789284493,18673.8254469771,11216.349494509048,2475.672049050071,172.6720490500711,32365.846990536218,29011.921962453387,21149.49749602717,1.0
0.0,1385.4291274741618,248.72795196421976,29363.99051380178,36.658477908154254,32.86911025509139,49.171768341825675,50.07974260202853,3082.6480137752565,4037.2088133420666,15506.258532653947,11825.600309055182,2463.0,160.0,29794.858841709127,26712.21082793387,17969.258532653945,1.0
0.0,1227.1319110780994,254.2108707476586,28242.46453600649,69.35965322318641,68.35965322318641,79.23976881545761,87.92104033044076,3334.5618545505054,1856.0674004424395,20891.665887594583,7593.425013598074,2463.0,160.0,30948.090901192656,27613.52904664215,23354.665887594583,1.0
344.56697491759155,2568.785092084075,187.8106981914171,30022.96388995053,2.5816186184377887,-3.1938728728125962,32.12757207234331,34.44901701749923,3432.9401041212227,4619.1042582868295,17726.735255262487,10869.34386896079,2464.938728728126,161.93872872812597,31061.017852951405,27628.077748830183,20191.673983990615,1.0
75.5070289552085,2226.679439651062,268.97580846083963,29086.850350137855,28.404053451497344,25.516377727617133,51.48283741604814,54.48283741604814,3502.2581888638088,4148.593661483106,15769.6959911377,12358.99129707671,2463.0,160.0,30591.68728821441,27089.4290993506,18232.695991137698,1.0
0.0,1332.1532817146617,249.5786379423045,29890.306840197467,28.02403979215453,23.922203522993378,40.10183626916115,39.92220352299338,3038.706196934216,3710.315456846116,16400.70787986481,11683.55032721206,2466.5926549233554,163.5926549233554,30550.85086200023,27512.14466506601,18867.300534788166,1.0
0.0,1114.3460492690629,539.7898973768556,28409.529571706138,65.30739384261133,65.56420205246289,90.94941436724022,92.82101026231445,3196.2646408189944,1687.9923124249322,23843.773797056343,4725.374152312919,2463.0,160.0,31032.147949369264,27835.88330855027,26306.773797056343,1.0
0.0,899.2335301096534,305.9599909853655,30034.835244755068,69.61295780996221,70.41943671494332,88.03239452490554,88.83887342988665,2859.501391310202,1831.7971723064236,20756.42814171625,8742.344852152251,2463.0,160.0,31961.7729938685,29102.2716025583,23219.42814171625,1.0
0.0,1202.1904652593892,358.5001686978501,28695.080279376016,61.9260737540813,62.23476500544173,70.54345625680216,75.7782212622439,3392.3909376133693,8910.69299572714,16110.562738266377,5805.405948255256,2463.0,160.0,24378.96868652163,20986.577748908265,18573.562738266377,1.0
1383.3260388757508,2713.905843666465,310.56321362764913,28925.283618582976,5.855019030070643,-4.285006343356881,27.217471454894035,25.719949253144954,3123.058198486646,4101.906993248838,17595.799238797175,9205.365326380757,2475.8500634335687,172.8500634335688,29277.014628611498,26153.956430124854,20071.649302230744,1.0
0.0,1070.7667835933835,299.0844977276238,28300.26507991216,68.75857074685652,68.0,80.20714626571743,87.79285373428257,3295.0,1906.4958935767365,21078.30033404031,7218.235635888499,2463.0,160.0,30759.535969928806,27464.535969928806,23541.30033404031,1.0
0.0,1420.1399455898395,410.9329443770683,30180.139590796494,48.1119959004496,49.529901052787736,59.4777072579136,62.26132376771573,2993.173217179405,9034.934363550448,15689.633776198736,7405.8846138165545,2463.0,160.0,25558.51839001529,22565.345172835885,18152.633776198734,1.0
0.0,1436.3215409291577,243.22004449950396,30305.48689278682,53.586938838879874,53.655782365733224,74.10503415090639,76.96734709719968,2735.0291151815477,8858.63165528303,18064.910674741386,5090.295218873105,2463.0,160.0,25618.205893614493,22883.176778432946,20527.910674741386,1.0
0.0,846.6051039539698,358.7743833112106,29838.640935234762,69.24102546963937,69.86153820445904,87.1025636740984,87.72307640891809,2959.923123197372,1895.0256701613084,20916.359048055074,8370.784444169723,2463.0,160.0,31750.143492224797,28790.220369027425,23379.359048055074,1.0
1303.0042129396684,1966.846981565828,166.2957150647795,30245.30776589943,31.252295189207647,26.845638703980807,41.24120104716292,36.83454456193607,3325.4022591914318,2238.181333043144,19058.113995852396,10457.235276537394,2481.0221882840897,178.02218828408945,31996.37146067388,28670.969201482447,21539.136184136485,1.0
0.0,1154.3401495422838,247.73792755295568,30088.622859592106,58.4355529732249,57.122663567869886,78.92620724470443,81.11020259650925,2848.19937554177,9149.367598655139,18238.68186727845,4240.112918742569,2463.0,160.0,24941.794786021022,22093.59541047925,20701.68186727845,1.0
0.0,1440.6186068120007,415.2196891175098,30301.613862994483,45.42415659147429,46.70328151958497,53.685687967280614,52.86590673525295,2734.3960852131427,9061.456050642146,15072.372826698142,7879.799677679339,2463.0,160.0,25415.17250437748,22680.776419164336,17535.37282669814,1.0
3412.0554162464396,2031.2393122485537,436.3359182168972,29748.897628257128,9.67072862655272,8.67072862655272,23.39264312454115,20.503877325345776,3691.106802971838,1574.2468401609256,20210.56724907644,7792.4865800017615,2481.887657991954,178.88765799195372,30484.941487070155,26793.834684098318,22692.454907068393,1.0
0.0,1822.0500749402293,336.48821731008354,28357.2003889955,48.65056385603626,47.04157546622467,63.88932836877177,66.43258707641309,3420.6067995792037,3731.410621671075,14328.853730498258,13076.5929113456,2463.0,160.0,29868.44664184386,26447.839842264657,16791.85373049826,1.0
0.0,845.4568831306001,381.1888016629374,29912.144739729367,60.675267474888365,59.0,79.22152282645125,80.84518545200942,2456.3832561132904,9591.392082578095,17044.90870245547,4114.684093939693,2463.0,160.0,23622.59279639516,21166.20954028187,19507.90870245547,1.0
0.0,796.7648498534068,532.4425808044164,28977.149918004267,67.3982543069215,67.69912715346075,85.50436423269625,85.65480065596589,3268.6736259278155,2021.1538572759314,21931.3965544628,6627.037982046755,2463.0,160.0,31021.434536509558,27752.76091058174,24394.3965544628,1.0
0.0,815.63289461995,523.9177392434065,29315.296614726423,68.75133971231143,68.56350478423357,83.43649521576643,83.24866028768857,3356.985526265693,2077.07342107601,21250.894976237472,7696.946638298584,2463.0,160.0,31410.841614536053,28053.85608827036,23713.894976237472,1.0
2750.9839998267134,1800.5877976396357,349.098690311238,29854.584184583615,6.38243833193136,5.0,22.677068323519524,20.059506655450885,3309.88459974512,1673.2329512222414,19936.11755096736,8121.722079952054,2483.0,180.0,30540.839630919414,27230.955031174297,22419.11755096736,1.0
0.0,686.3133922603024,563.5430969888845,29064.167753013655,66.73258581933307,65.08913806022231,87.62396642155618,90.44569030111155,3279.4008394610955,1847.1387498255258,22964.905411411277,5754.837823498252,2463.0,160.0,31182.74323490953,27903.34239544843,25427.905411411277,1.0
0.0,1349.6641780522677,415.0785777616313,30096.114680002058,50.235369097420914,51.451048230999874,63.117775595578706,67.21586122731546,3053.335457760259,9093.27656996247,15953.538730679456,6989.299015172659,2463.0,160.0,25405.837745852114,22352.502288091855,18416.538730679455,1.0
0.0,879.8671495651417,441.9690850795366,29636.851552566353,60.74961705195813,60.187021314947664,77.68625541886392,85.18548952278019,3354.5209582713746,9543.579445450852,16772.056818980713,5092.603395971305,2463.0,160.0,24327.66021495202,20973.139256680643,19235.056818980713,1.0
493.960772509307,1261.2444256192932,219.6383154745315,28752.853421410073,46.46462995174611,45.101156241290404,60.099367056303194,65.73768253083469,3074.371457753385,1852.4503164718485,20432.963119839224,7838.82562175326,2470.2694742091144,167.26947420911415,30742.058215801597,27667.68675804821,22903.23259404834,1.0
0.0,1037.2659912818167,352.08439425180904,30184.141901351148,48.54279342340977,45.26026082080868,69.64595917666112,74.39039123121303,3366.7467397398914,1341.8827556206668,18156.506520520215,12623.178019244977,2466.5873369869946,163.58733698699456,33246.27187675219,29879.525137012297,20623.09385750721,1.0
0.0,1523.659645581036,375.87362045865035,28696.882952074633,69.0,69.34035441896387,93.31929116207226,93.65964558103613,3235.437976681323,1438.7238447564134,24482.98227905181,5071.274450528772,2463.0,160.0,32017.25672958058,28781.818752899257,26945.98227905181,1.0
0.0,2133.137886855324,456.03458776993017,29754.16559791983,20.01273830152528,19.795722951198435,36.21701535032685,35.144676900217895,3637.129239912841,1566.6391495377186,17463.830774945527,14010.962800204748,2483.0,180.0,33957.793575150274,30320.664335237434,19946.830774945527,1.0
0.0,1044.9129968825878,384.9663052195902,30122.94311604373,61.7511734353181,58.942556982727176,78.58851139654544,81.80861645259093,3426.0521902149985,1570.9848006541788,19129.99720469499,11429.926297792146,2463.0,160.0,33022.92350248714,29596.87131227214,21592.99720469499,1.0
0.0,1045.7657282635114,240.84559564297209,29404.08230842215,69.62391094973971,69.87173284921911,85.23910949739707,89.62391094973971,2958.0880871405584,1794.9588568700426,20729.152948596307,8420.824318359868,2463.0,160.0,31612.977266956175,28654.88917981562,23192.152948596307,1.0
62.764054488996535,1873.2874252929637,354.39464442756923,30014.412239086338,44.540726161064015,41.9716247988391,62.17078365330104,62.73988501552596,3571.2582783437965,3034.2876645946344,19354.393100931557,10544.51312270791,2463.0,160.0,32361.906223639467,28790.64794529567,21817.393100931557,1.0
0.0,1494.5712874845462,369.2258694168325,29513.66682220904,51.77658019148783,53.33219018278384,60.10975021759981,63.10926029593574,3099.965705483515,8768.345418067714,15627.692313665268,7249.166083444119,2463.0,160.0,25339.858397109387,22239.89269162587,18090.69231366527,1.0
0.0,919.7807837920851,385.6679229316262,28567.91899413994,68.0600702155138,66.5901053232707,82.7597191379448,89.4699648922431,3295.0,1858.9788063362653,21824.735401727303,6635.985569868457,2463.0,160.0,30923.72097159576,27628.72097159576,24287.735401727303,1.0
2058.234931399267,1587.292387928612,280.868746570824,29945.864784993086,6.689780420852144,5.0,24.828462945965008,22.518243366817153,3000.391116201891,1770.6603934101297,19724.05150961202,8497.601454702173,2483.0,180.0,30704.65296431419,27704.261848112303,22207.05150961202,1.0
0.0,851.7464545186672,443.16935864859346,29664.800779960104,59.37787583017889,58.47234478772361,73.22809644808137,77.98384810843915,3317.6554129360575,9604.278994514585,16303.950127048545,5462.973525851701,2463.0,160.0,24229.923652900245,20912.26823996419,18766.950127048545,1.0
0.0,979.7591285557365,336.40429547957336,29939.724510694647,56.906822491731496,55.28818699007779,70.05957045204266,69.49185093715936,3004.741376846695,9437.991913561094,16713.00884674803,5310.2242557879545,2463.0,160.0,24486.233102535985,21481.49172568929,19176.00884674803,1.0
0.0,1093.217901607914,278.7807504968563,30036.49232588976,57.90033188798524,56.48039826558228,75.82192495031437,77.0425223486878,2903.0060146703117,9250.417339548387,17704.531224209266,4614.767678410335,2463.0,160.0,24782.2989026196,21879.29288794929,20167.531224209266,1.0
1531.8737629109053,2179.5755998185628,189.51530828665346,29962.533209808662,24.359868130570874,18.24823365923229,34.33254829299213,29.471502601909453,3322.969383426693,2494.679697035216,18698.243053694096,10257.281679413702,2483.0,180.0,31438.524733107795,28115.555349681104,21181.243053694096,1.0
0.0,879.3674841109016,283.48709515172516,30257.4386215726,63.41477800978544,62.21970401304725,83.73182240782835,86.92689640456653,2992.0679916477243,1570.1993994909537,19584.65610949391,10511.018588346362,2463.0,160.0,32558.674697840273,29566.60670619255,22047.65610949391,1.0
0.0,1475.7769428231377,407.66017983393306,30246.472940439064,46.43570186616085,48.01325406938362,56.60406034199002,58.34997102104197,2945.678219541224,8988.876189370229,15481.294374794277,7734.75753863892,2463.0,160.0,25679.051913433195,22733.373693891972,17944.294374794277,1.0
0.0,607.0687854422085,567.4573858524172,29186.95067144113,67.01644285295706,65.04932855887117,86.95067144112883,89.90134288225768,3295.0,1880.7654133271653,22777.802148507977,5967.451895048194,2463.0,160.0,31208.25404355617,27913.25404355617,25240.802148507977,1.0
0.0,1202.0710548073412,423.76052618780346,29920.146408242326,54.68222073033836,55.47439018459185,70.74094982343718,77.59184837078949,3179.3295873595866,9215.459112447868,16506.218862199195,6116.86907576219,2463.0,160.0,25086.087937961383,21906.758350601798,18969.218862199195,1.0
393.20012742913093,1135.867887201449,279.31699764308854,30271.48270784231,47.38616627384809,43.114243640771235,65.85117204384898,68.86002308000359,3320.2888048761474,1583.7649540845484,18460.434353515346,11821.801512229345,2468.438452661537,165.43845266153707,32750.67431840623,29430.38551353008,20928.87280617688,1.0
1760.2956073864177,2681.7207850723116,386.5856919678258,28186.871331860577,14.474318447188772,3.240041660058438,30.47431844718877,27.504323654696073,3007.550442638121,3745.7841986745207,16993.525960235624,8896.4796652959,2480.0571279785504,177.05712797855057,28370.062753510072,25362.512310871953,19473.583088214174,1.0
129.76177800720652,2429.7956564144793,202.85283305371706,29813.185803071476,11.44944437274797,7.205399922567807,39.61461106092358,42.61461106092358,3493.102699961284,4509.726834860468,17041.291672043903,11592.303874535663,2463.0,160.0,31096.595546579567,27603.492846618283,19504.291672043903,1.0
0.0,1143.1424771602128,256.3732250534607,28140.269476486435,68.895906028767,68.0,79.52046985616496,88.47953014383504,3295.0,1870.3767144342771,21011.006045904167,7234.029193308206,2463.0,160.0,30708.03523921237,27413.03523921237,23474.006045904167,1.0
0.0,1279.7365112135194,259.2095740612084,27966.185638908188,69.0,68.50299391516012,82.26946044854078,90.00598783032024,3250.9880324234896,1789.9341419506072,21837.72438195441,6406.25165864018,2463.0,160.0,30706.97604059459,27455.988008171098,24300.72438195441,1.0
0.0,1090.1686191680533,325.84835571361407,29853.185755428094,61.78991189802418,61.38654919736557,86.21008810197583,95.38654919736557,3121.7553166211924,9206.016006611422,18451.599703488453,3944.493981117466,2463.0,160.0,24859.09368460592,21737.338367984725,20914.599703488453,1.0
99.72674774788878,2084.923282883955,178.80806610357362,30106.87119116017,13.677942623846548,9.43135827699794,35.26024695945417,36.3767078265757,3264.612258840613,4128.609700113975,17467.469130068228,11290.06699842313,2470.534156531514,167.5341565315139,31228.070285022874,27963.45802618226,19938.003286599742,1.0
0.0,1208.9972704110671,200.0,29923.0,31.076042452354358,26.79340408725726,40.28263836509709,39.56527673019419,2895.0,3833.254588215587,16461.29188665922,11262.277179187231,2470.173616349029,167.17361634902903,30193.74268219548,27298.74268219548,18931.46550300825,1.0
0.0,1411.3304950453544,426.97464577130796,27874.01811016335,65.54805024198455,66.61922009679382,89.35584927404632,93.14233970961853,3174.1817584694595,1635.1926245674704,23507.538921415395,4853.7988176952995,2463.0,160.0,30824.337739110695,27650.155980641237,25970.538921415395,1.0
0.0,1117.8062536012724,232.87389816707233,28748.63162707039,69.32866289507675,68.98598868523025,82.28662895076752,89.32866289507675,3117.5220366585536,1817.69295707909,20838.3947288216,7864.872231429525,2463.0,160.0,31166.266960251127,28048.744923592574,23301.3947288216,1.0
939.2909467458935,1033.6656160283758,508.74248944884164,29328.80627105936,51.88152817651663,51.62155282452497,67.3615774725333,66.58165141655829,3398.9901407966668,1961.9736549966165,21125.030810010416,7266.967109091642,2468.1995070398334,165.19950703983335,30860.19742614189,27461.207285345223,23593.23031705025,1.0
101.47417822505908,2323.893954730065,237.32834528820925,29434.485560987978,20.28931930466904,16.75246484904256,45.802523513268326,48.802523513268326,3497.8762324245213,4321.437498810549,16378.301052149822,11992.043018957134,2463.0,160.0,30833.344071106956,27335.467838682434,18841.30105214982,1.0
987.0388707911807,1721.2418331737808,186.83564740361618,30243.778196469942,40.648221684632944,37.552624710395676,52.822226727570836,49.72662975333357,3187.0854807820315,2123.6821357500544,19429.580857299443,10135.151656670954,2476.651989914124,173.65198991412421,32041.38450388452,28854.29902310249,21906.232847213567,1.0
67.19989467005854,2195.5796056710315,279.1001283708662,28975.63858989541,31.000032915606706,28.32003554885524,53.30002304092469,56.30002304092469,3503.6600177744276,4093.299298897577,15574.997531329496,12476.381488443734,2463.0,160.0,30514.37901977323,27010.719001998805,18037.997531329496,1.0
0.0,1040.9021414188608,409.5847272714781,29249.391427595398,63.28162289563446,63.563245791268926,81.90214814802091,92.77565656548306,3424.8568013472063,9218.983306388065,17247.11218854016,4786.05487543324,2463.0,160.0,24496.1670639734,21071.310262626193,19710.11218854016,1.0
0.0,752.7070759724481,423.8382974752731,29849.583581715488,60.80372981167251,59.0,77.55151244825737,78.53286338989483,2412.3206745963294,9731.67295434638,16520.78236837616,4299.156009561723,2463.0,160.0,23282.938377937884,20870.617703341555,18983.78236837616,1.0
1332.5931855771778,2028.0413964126294,182.01851576824365,30217.530654470618,30.529257710253805,25.84296950672081,39.5292577102538,34.842969506720806,3406.58742394067,2263.491353198538,19007.641923675128,10567.001571355411,2481.431441017665,178.43144101766498,32056.074936048204,28649.487512107535,21489.07336469279,1.0
0.0,1051.199637896472,240.24430236391498,29354.642638810787,69.60164082829314,69.80492248487944,85.01640828293148,89.60164082829314,2970.1139527217,1796.6736562214276,20737.392893531534,8378.889679675998,2463.0,160.0,31579.282573207533,28609.168620485834,23200.392893531534,1.0
0.0,1006.2246907494466,273.84330323447364,30134.487220463532,45.99642136926736,42.40567494339157,61.44836418327998,64.17433559028629,3131.2985703503155,2075.0728442591694,17767.970353638524,11957.782212183116,2471.185071482484,168.18507148248423,32196.937637304127,29065.63906695381,20239.15542512101,1.0
0.0,1333.632805550812,201.73076449543063,29903.1445837077,33.20425171064088,30.225751890708345,39.31175261097819,37.365503061146846,2901.665055820913,3170.1707933062244,16967.74972989881,11517.736923675067,2482.7849981993254,179.7849981993254,30968.2716517732,28066.606595952286,19450.534728098133,1.0
