ACWO_1,ADMO_1,ADRR_1,CSO_1,HTB_1,ITP_1,PPL_1,PS_1,RRR_1,TGA_1,Abnormal
0.0,1343.0945704344135,415.4650252685639,30088.28204882496,63.45709535776343,3058.9436593852565,15978.139413437848,6950.465753500408,160.0,22332.661507553,1.0
0.0,1700.464324168133,312.0496331973401,28637.561040276476,59.79093227533033,3326.4954818779556,14656.725417973574,12728.229243403079,160.0,26521.459179498695,1.0
0.0,1498.109429848654,406.3465041265498,30273.09890416676,55.45058898916566,2926.61390134871,15397.66770171451,7866.765926795486,160.0,22800.819727161284,1.0
0.0,619.1408479451402,561.328492581698,29186.393499325608,86.39349932560891,3295.0,22527.07469652401,6187.163432601552,160.0,27882.238129125562,1.0
1239.596860634646,1917.5593854449116,170.41763146635083,30245.00081467804,43.565260294857374,3297.6450987425524,19132.659292476557,10392.600119346796,177.14518479439346,28707.759497875195,1.0
126.40366149539335,2249.032038084692,173.1392219322289,30156.056750882133,34.679816925230334,3363.4835704173015,17416.136386110473,11157.86077806777,160.0,27673.51359376094,1.0
0.0,1726.3498900281675,425.77537775796975,29920.611231858915,49.637149085584376,3561.9546430674695,17766.090713865062,13565.05615280054,173.34773215337347,30245.539955751505,1.0
124.50605479895856,2466.0225063452413,234.7695188270178,30112.183675869393,33.665511472519526,3533.9202916038475,17694.540710623372,11839.8286331348,164.43674315013018,28467.885795304457,1.0
0.0,1220.064903843248,235.5273518731225,30060.636824319685,87.16755457378315,2889.7292749532157,19172.891112249978,3516.8256237101914,160.0,22262.987461006953,1.0
0.0,1333.677858478691,275.62523377091696,28978.14965419875,78.50998129832664,3204.528160762507,17563.06702031985,4777.961075166509,160.0,21599.49993472385,1.0
0.0,1415.5577022279017,464.24534497182316,29901.598476400137,81.41794328989073,3579.548667224383,20400.448582247267,10090.973445095113,160.0,29374.873360118,1.0
1217.4625750818357,2201.1664419918993,312.6624766669722,28910.21742179481,30.152161518300613,2909.746397469499,17300.82650837778,9502.107350326178,180.0,26376.187461234458,1.0
0.0,1094.0303922881328,428.489594855017,30011.60313826768,55.14366559479521,3053.459292602218,14856.276012862458,7400.84154342014,160.0,21666.65826368038,1.0
2959.09143917151,1813.5221582187257,452.27975772036467,29640.189850987692,31.583212812904335,3622.604919919348,20426.234625252036,7559.343432794547,176.38024599596739,26842.353384123206,1.0
0.0,732.6258206289647,455.1703015469105,29754.0,62.11249582739447,3033.676004223608,14987.02320018306,6243.488038266113,160.0,20659.835234225568,1.0
0.0,1302.6727423848051,486.59910155752794,29757.42759341166,81.53893736733193,3565.716889593488,20580.42453645728,9602.727237409634,160.0,29080.434884273425,1.0
151.2423304811919,2476.4417116570585,167.86100477274672,30201.853046824697,33.328412606955304,3455.5418873459175,17708.948424130587,11183.172164251528,161.09470868985102,27900.67340972605,1.0
0.0,1055.1107052993107,505.5681407627801,29532.692705200283,82.50346478454814,3459.6188736997046,20921.224223873676,8634.020201385485,160.0,28558.625551559457,1.0
1218.0874040594467,1299.3144004751084,245.4913675414266,29949.4500684818,32.91024133083998,2750.938885751226,19711.155582137362,8695.959976076376,177.92623111198597,28137.102903574498,1.0
1222.9663418611376,1354.5828870374085,213.20118020431667,29835.901430623722,32.20511421870555,2748.759698668351,19655.142608021597,8713.739590563293,177.99803299280555,28101.120532909343,1.0
1234.880967635419,1307.976864100389,241.49996133462815,29960.00319820504,32.20587552964027,2743.4380078331865,19687.182430307053,8717.53581272365,178.17337700714376,28142.453612204663,1.0
78.05861611326178,1207.9942598997113,223.31074069657163,28134.96787780182,76.01320968514378,3260.134966901582,20876.71450083574,7339.681826990971,161.14876550571392,27420.410126430845,1.0
0.0,1445.8978237108788,330.78675482930163,27858.819867756047,88.91591294843515,3161.516556463373,23622.04124538759,4699.135897321156,160.0,27622.660586245373,1.0
424.0655803748791,834.7341501862597,523.1454127822135,29249.37628792383,76.48818235704616,3341.9488602684614,21303.28481166106,7192.385634801013,162.3474430134231,27619.069029207032,1.0
0.0,1621.7585109259019,399.1104091073803,30421.180519069665,49.0318959643543,2819.4172852666043,14930.969146609226,8600.063486132241,160.0,23174.615347474864,1.0
0.0,1036.5955180885942,241.8603320147867,29487.516187882462,85.61493778325433,2937.7933597042656,20715.24730201959,8491.592784586792,160.0,28732.046726902114,1.0
340.165554289646,743.4596482875404,555.3838404996367,29239.159345994038,80.69192024981835,3332.6601776130246,22555.20884551534,6108.62065751955,161.88300888065123,27796.052334302516,1.0
0.0,872.8076506620129,448.2743654525758,29618.524929974894,83.31135398927024,3234.314876851917,17232.666426047184,4501.211001703005,160.0,20962.562550898274,1.0
0.0,1087.2626200314376,357.4310592243251,30165.021377608373,68.19421570730245,3380.910090660464,18128.179818679073,12691.516187436739,164.2955045330232,29906.08141998837,1.0
0.0,652.5620335540975,477.43969927634373,29754.0,70.59607591479761,2580.3346933030025,15469.526817654114,5149.106206991108,160.0,20501.29833134222,1.0
0.0,1388.59970489615,405.3472920371134,27889.466219973492,88.2524128590364,3187.055183311242,23236.093563322953,5108.692629562592,160.0,27620.731009574305,1.0
814.0116892146473,2129.5730433420968,296.4220408993966,30025.2848568834,36.0,3522.177324627319,18282.487031817676,12178.163120380645,180.0,29421.472827571,1.0
0.0,1495.4537475640427,507.0142452551087,27816.846967674923,93.43950230893411,3126.539139729102,24512.117567997793,3910.4749666362195,160.0,27759.05339490491,1.0
0.0,1175.2722483820976,200.0,29923.0,40.64921469149894,2895.0,16307.329829570446,11195.193711455695,163.50785308501062,27074.03139411115,1.0
0.0,1135.380439382895,334.7999976615017,30106.409781477803,86.02044452759105,3079.0266576244735,20515.511113189776,9507.031100561886,160.0,29406.51555612719,1.0
0.0,995.2875963054291,328.5176831373477,29952.96858038659,70.84823168626522,2990.8174267804206,16848.712969464257,5215.0410033817825,160.0,21535.93654606562,1.0
0.0,636.7859510870924,552.3702094480916,29185.579109949827,85.5791099498265,3295.0,22160.59947742193,6508.3043097850805,160.0,27836.903787207008,1.0
0.0,936.8672270520752,549.6388886208615,28680.967770390944,89.57055559307939,3230.7361101730153,23479.361121028123,5152.229432828139,160.0,27863.854443683245,1.0
0.0,1631.921738738335,296.8451091965253,29859.13837002258,37.94733576960299,3175.7104614392038,17175.444038399502,12447.906688125302,180.0,28930.6402650856,1.0
843.6131433943547,1538.9345833694986,226.9868547093696,30260.58059473112,53.080125256453286,3349.257276857313,18644.212831675428,11300.369016568362,171.6682315822179,29069.992802968693,1.0
466.12133909798774,1316.3239178050749,220.6988894362304,30241.256465680282,71.91533127787459,2959.048967945385,20042.001191931828,9604.14720181911,166.44704480080205,29156.546470606354,1.0
620.1303467459821,1714.1832855305606,339.1939276542405,30038.675875427933,61.70133775686777,3523.360378852837,19746.71125856226,10340.846354879948,168.57718321916988,29035.77441780854,1.0
0.0,1211.0877638600402,236.45243551731977,28010.105403201913,79.6353283427204,3287.5878360015954,21116.290772309218,7099.239152831588,160.0,27390.94208913921,1.0
0.0,1471.0475757606669,341.62049417382576,27842.569258739262,89.92190303042668,3147.9743822827177,23892.110890476084,4440.751213954256,160.0,27647.88772214762,1.0
0.0,1513.3489170434468,456.89167345682495,27809.0,93.20638536956915,3120.0,24570.638536956914,3830.997721717143,160.0,27744.636258674058,1.0
272.60717667014814,2502.282786040732,165.21192489111093,30220.451789227656,33.26269170296302,3479.2436099012325,17849.822847125946,11115.789087644927,161.75127801975347,27951.119602889397,1.0
0.0,1333.0992314999437,174.3655124901542,30056.131715604817,86.61075900078767,2763.6144029571287,19472.536050185663,3384.048683364466,160.0,22555.970330593,1.0
0.0,879.6923502109282,552.8117452713136,28768.411699677403,89.1263556620161,3241.841108449598,23361.965424961396,5289.741040058733,160.0,27872.86535657053,1.0
0.0,1053.5260356526487,505.6895635019399,29531.25415444312,82.50963882213254,3458.9397295654207,20923.405717153495,8627.819409638221,160.0,28555.285397226296,1.0
0.0,686.9110905351968,467.88565693723,29754.0,66.9564407379924,2774.8276980635314,15262.522566973317,5618.619144798981,160.0,20569.31401370877,1.0
3300.1446354299273,1969.6727493293565,403.1863837912351,29782.223621684698,20.971600511087182,3555.2283264764583,20104.227949621407,7823.752489294232,180.0,26855.75211243918,1.0
0.0,1146.4648661928334,498.56827648652313,29615.62330060882,82.14753948236559,3498.7706569397856,20795.46395043584,8991.487846544165,160.0,28751.18114004022,1.0
877.0909073177626,1223.7748338917033,225.82962076130042,30109.275737769778,48.985550953862194,2711.758579256593,19892.974113389857,8966.360626457634,172.9078867890767,28623.484047379974,1.0
0.0,1324.5849854303176,247.59492495609464,29891.614940789823,40.13777309862147,3032.956304220564,16391.076809569444,11661.44198972807,163.4489076055141,27486.011402682463,1.0
0.0,1369.4616450222436,401.8120763193638,29334.244881981325,80.41120695491558,3527.8491475610717,20557.80601784906,9290.838877672684,160.0,28783.79574796067,1.0
1410.2411822714914,2059.4281658961895,158.06336733217557,30238.012380272263,36.074188418523875,3375.808369889243,18843.261296329958,10625.108148720115,180.0,28575.56107516083,1.0
0.0,1068.1205216671124,299.4705076799211,28275.248700494616,80.75512808557956,3295.0,21363.6794596833,6961.230468114716,160.0,27492.909927798017,1.0
0.0,768.0068473335511,437.65037228717836,29545.633300130376,85.7139018963525,3109.8985951939308,21155.20887382737,7815.875197782457,160.0,28324.185476415896,1.0
0.0,1048.5964007611537,469.53798718072477,28521.89875654431,89.41328462792342,3210.5350380226805,23596.383927214727,4962.897214881663,160.0,27811.746104073707,1.0
0.0,1374.4166047815966,299.9948451366877,27905.00773229497,86.05666419126386,3200.0064435791405,22854.442925193143,5433.522943489998,160.0,27550.959425104,1.0
1206.974572751895,2097.5055327906475,209.7310589848862,30162.52293170104,36.0,3438.7474454807525,18660.231435771184,11198.745255741473,180.0,28903.229246031908,1.0
0.0,656.105797584812,556.8532358699001,29111.704701121187,87.27320500318872,3285.4378248883945,22890.15765105228,5836.4777176983625,160.0,27904.197543862247,1.0
0.0,1510.3482403914597,485.77318623220066,27809.0,93.58146995106755,3120.0,24608.146995106756,3807.367393082745,160.0,27758.5143881895,1.0
62.28775131488811,1800.3869099931496,186.76385284558629,30037.843041486823,36.664209325691694,3125.853978310804,17291.97383428854,11367.752916021607,172.214031085639,28009.08680308498,1.0
9.012720740951863,1503.0751141033059,458.5378535644058,29901.870384051366,78.29618377771445,3617.28285786556,20241.290107774294,10201.5124242282,160.0,29288.519674136933,1.0
0.0,1263.2099199281347,489.6228762652468,29721.603550688007,81.69268862365662,3548.804251397772,20634.749980358672,9448.30972564087,160.0,28997.25545460177,1.0
414.0201392570648,773.3040142029654,552.6447000663031,29250.483851964687,79.3223500331516,3340.8367162199906,22502.061344570062,6143.49359467826,162.29183581099952,27770.01005883933,1.0
0.0,1837.6984668719113,333.2616744998018,28394.21544844016,63.003655655243804,3408.181603663833,14516.863208078226,13093.6569572057,163.4457547205215,26668.784316340614,1.0
0.0,1381.2242170308425,302.9273550286706,27900.608967456996,86.3289686812337,3196.3408062141616,22927.546207500433,5363.582582566207,160.0,27557.787983852475,1.0
0.0,1237.7554777952348,223.22653509569668,30088.889583702465,87.2979519247806,2858.129650228168,19271.12378333472,3458.5814735979984,160.0,22334.57560670455,1.0
1188.3432696374734,1877.7191113917845,173.7494693320038,30244.752699092296,45.443849729746816,3275.2083607749105,19192.915934727727,10340.354066006665,176.43628312085025,28737.497923080333,1.0
0.0,948.8161179208348,415.6429730102751,29111.074718867123,74.53275778987437,2861.302642188828,16084.448923897997,5035.626670452244,160.0,20721.772952161413,1.0
0.0,1271.931945004937,377.1796910026526,30094.39713151369,62.83200442974333,3433.2243470268945,18023.55130594621,12943.932474404766,166.9112173513447,30004.170650675427,1.0
0.0,1424.2946601563408,477.2800195464622,29867.835022661406,81.06508573965063,3617.8405686384317,20412.99696134322,10078.632222144226,160.0,29336.788614849014,1.0
0.0,1069.126190962108,278.3380950146539,30063.013095565853,83.24880953255874,2562.641666897511,18308.857145603048,3669.8238085573585,160.0,21879.039287262895,1.0
0.0,732.3210582992292,522.6926044962814,29085.037024458405,84.57578458496928,3282.404712203797,21665.919219363484,6898.958812257377,160.0,27745.473319417062,1.0
0.0,1064.506044315388,431.8525856285066,29756.134179090513,77.8461727469814,3296.763132901498,17021.34752415615,5303.715785623241,160.0,21491.300176877892,1.0
46.09577724009023,968.178097782456,249.67716312556033,30232.182302262503,86.89702855858309,2752.727434087501,20553.367594246287,9120.452438657467,160.67837788432803,29384.77097670058,1.0
0.0,1346.9162011754538,240.986901859236,29452.796225254602,47.87357981490294,3052.837758712586,15610.113614807766,11715.25428426675,160.0,26735.53014036193,1.0
0.0,1333.5372063625452,332.1225041981498,28379.375903632925,74.01247727944119,3449.9602995654145,16501.179670056255,5552.787435297943,160.0,21067.006805788787,1.0
0.0,1014.7757120948577,271.8748360739278,30128.84953051573,60.849950166474045,3124.999475436569,17747.49829516885,11945.49897710131,168.50002622817155,29039.49782306176,1.0
0.0,651.8612598510986,544.7165911525192,29184.88332646841,84.88332646841084,3295.0,21847.496910784877,6782.674929289994,160.0,27798.17184007487,1.0
0.0,1569.7783094186693,401.9670628895515,30380.708374787075,49.618138101989906,2843.4892478756165,14922.58234277612,8483.844932009979,160.0,23025.938026910484,1.0
1320.0879936434621,1139.44269878756,519.040190659224,29389.415928170074,62.52009532961197,3441.1486845993313,21850.033550104345,6571.324139816149,167.3074342299666,27450.516439551127,1.0
72.49799017868946,2353.230016200033,335.53514402878915,29957.13463322022,34.640662684149575,3601.2057252063205,17613.278109654202,12828.631961727666,170.93775122766382,29314.64209740321,1.0
3172.242428585801,1989.7549177597912,439.123669526542,29758.322882684977,27.44152002664438,3686.4605507890965,20223.178505001022,7957.760407644992,177.56015736831333,26975.038519225232,1.0
0.0,854.6327825874791,554.2023983025816,28806.73809721915,88.93166423763857,3246.7083940590355,23310.51126280448,5350.011942433887,160.0,27876.81481117933,1.0
0.0,1517.7767529264988,414.2737530824481,27809.0,92.65290588418763,3120.0,24515.290588418764,3865.866929296179,160.0,27724.157517714943,1.0
60.55565386578934,1858.0770660006242,358.67342063503315,30009.788400281497,62.8333038402632,3573.1492213774177,19390.831711214476,10530.42076623107,160.0,28811.103256068127,1.0
0.0,838.0041908531235,367.40568833114105,29806.577460600867,86.95060407867709,2976.3347595028736,20942.496098467538,8310.061389839368,160.0,28739.222728804034,1.0
0.0,1491.4342763697068,503.1898940216629,27819.578647127382,93.24438234804403,3128.8155392728195,24464.11805761883,3955.54767760183,160.0,27753.85019594784,1.0
0.0,1517.808745934324,413.96582038213097,27809.0,92.64890675820949,3120.0,24514.89067582095,3866.1188742328018,160.0,27724.00955005375,1.0
27.29431843697421,685.0789677883142,528.512829392831,29201.15183807592,82.85520518697018,3282.8089394472086,21411.036808117933,7166.066872693861,160.4016823905368,27757.696423755122,1.0
0.0,2091.363118175061,428.2490420243334,29049.649173656653,49.287223088881134,3620.2593701250435,16046.709974653626,13882.708711486996,171.6954855694493,28783.854801585025,1.0
0.0,631.1075602649806,555.2530847885483,29185.841189526232,85.84118952623166,3295.0,22278.53528680425,6404.957596822647,160.0,27851.492883626895,1.0
0.0,830.9322099706297,304.57068507160824,30269.40498341902,80.31286188027974,3145.9212153874114,18932.204475486717,11407.92590007328,160.0,29657.209160172588,1.0
0.0,1091.6666983584632,235.76638993574383,28986.45872805005,83.35792219842364,3059.6722012851233,20798.756878658325,8066.5967499631715,160.0,28268.681427336374,1.0
0.0,1857.462014630619,368.4781542440171,29811.90208669416,37.168715714738944,3383.342476069615,17305.214047543508,13151.26013768582,180.0,29556.131709159716,1.0
0.0,1774.1009680452746,316.666541094472,28584.59564346901,60.014470135029114,3344.2748787488986,14826.089296376298,12894.82458243004,165.507261975842,26845.146262033282,1.0
0.0,682.0545037323931,551.0805684172211,29072.710898426132,87.4146919505583,3280.485781730459,22936.84834368424,5778.7227457821,160.0,27898.08530773588,1.0
3.0376786805296874,1169.5796884546348,199.35449328038743,29928.60072006723,40.848116065973514,2906.258396609713,16190.186931887763,11131.645506719613,160.0,26878.574041997665,1.0
0.0,1327.9179001383523,416.35777058009694,30070.187625559498,64.2409692898412,3071.899353540431,16034.970273513487,6860.7557368292855,160.0,22286.82665680234,1.0
0.0,1333.6865421955372,277.1448842189878,28961.971889714434,78.38840926248098,3211.1451529992496,17534.410754727658,4798.8801490488095,160.0,21585.145750777217,1.0
0.0,1512.106435353457,477.148517172344,28213.309528573714,94.0,3172.5662462855867,24604.943217469496,4349.0158384345405,160.0,28244.39280961845,1.0
85.77896236049901,860.762086649022,315.0339794767885,30278.923745724333,74.56781641993052,3300.5169042182065,18334.999714932706,12177.695724072286,161.18643101466805,29676.364965801455,1.0
0.0,1518.8035303227553,404.3910206434804,27809.0,92.5245587096556,3120.0,24502.455870965558,3873.952801291698,160.0,27719.408672257257,1.0
149.56902426153115,2520.377821367196,186.21001549328338,30186.90265357969,33.19558079509629,3501.495074861644,17733.701600408644,11363.31892622764,161.3038719673086,28059.829323741946,1.0
0.0,835.8647234589133,369.5527156808078,29798.60170759418,86.91280430139423,2980.4171354494233,20948.997660160192,8294.956598837134,160.0,28726.537123547903,1.0
0.0,1326.6906574029765,484.75876780938233,29779.230869512572,81.44536107505334,3576.010281744133,20547.360913185512,9696.709026954764,160.0,29131.059658396145,1.0
0.0,1578.745072555658,265.6903673929675,29169.396841150243,50.832426424820234,3147.9691166685707,15775.955887087563,12284.060364602698,171.83970591391707,27386.886840935607,1.0
0.0,1219.0197418722744,422.76354459574856,29940.353522949583,69.86555135236459,3164.861195962693,16442.752473046432,6217.053567451607,160.0,21957.94484453535,1.0
106.19230273329433,2072.1826489163254,177.43413566917496,30118.792058164512,35.69038486333528,3288.5752220052723,17215.286008412113,11153.565864330825,160.0,27543.276650737665,1.0
1082.0451065274124,2016.3949357919907,300.1311120865968,29022.868484540908,32.08780677763275,2908.1061665034813,16867.732991187986,9549.872073020022,170.48493320278502,25982.983830907313,1.0
0.0,999.9704270536056,245.91310848177315,29820.744475168016,87.11596610436042,2856.737830364537,20659.709254138663,8774.23641745107,160.0,29040.207841225198,1.0
411.129643251046,1474.8517372365518,238.0454272582121,29580.98953611335,37.61375778330049,2899.9797679657345,16428.90747014967,10530.240792613782,163.98381437258766,26526.152309170302,1.0
0.0,862.7222868353392,373.24958555494095,29923.79051757453,79.53239574634267,2464.5855185381183,17142.474972698314,4080.3445929424556,160.0,21221.234047102655,1.0
0.0,650.7336390454703,545.2890755615305,29184.935370505595,84.93537050559368,3295.0,21870.916727517157,6762.15223062756,160.0,27801.068958144715,1.0
0.0,1516.4252870131193,374.292367577436,29668.23282579521,58.219265829314935,3052.3254988987364,15508.969894080978,7479.880798190405,160.0,22399.525193372647,1.0
0.0,1333.5421275875499,251.87232782124278,29231.016304394427,80.41021377430057,3101.1012217130688,18010.978961085137,4450.985358407851,160.0,21823.86309777992,1.0
918.0702339046342,2121.081405531987,273.46583359918515,30061.626188189377,36.0,3500.084673714576,18382.515646699474,11918.808352010856,180.0,29284.239324995757,1.0
0.0,1662.2846552127507,336.10879851730215,29833.247096629893,38.534260896425685,3289.51825657189,16820.818079757915,12647.92269651892,169.86295641429726,28652.085476119242,1.0
0.0,1088.2823648881867,327.15992809986034,29850.173310017988,86.19618450777533,3125.124620949111,18441.125662524082,3950.704253193685,160.0,21729.705294768657,1.0
0.0,1446.760021593791,331.1581631480946,27858.262755277858,88.95040086375164,3161.052296064882,23631.299924191786,4690.277808917944,160.0,27623.52543704485,1.0
0.0,1333.509398547223,246.14474576406113,29291.990506523165,80.86842033887511,3076.1616929840834,18118.984794163418,4372.141100260704,160.0,21877.96420144004,1.0
0.0,1333.681641876942,276.287328464844,28971.101183257117,78.45701372281248,3207.411110229778,17550.58180609151,4787.075281553196,160.0,21593.245977414932,1.0
0.0,1528.3596724143506,320.0242783595616,30362.93138174827,61.72749233048387,2776.9223336506698,16519.304811524526,6823.151073732258,160.0,23028.533551606113,1.0
1147.206038824161,1810.6145326683709,191.71465109096886,30253.232218977286,44.47202794481978,3368.7829610032136,18768.085451525763,10948.906701942155,175.86730344155131,28827.076495906254,1.0
559.5474685300046,1412.5903051298233,367.30203701845386,29946.818879780833,58.76632575377465,3239.204578357164,20027.67345672818,9622.332124630231,168.23469416526865,28882.035697166517,1.0
0.0,1957.7414749440636,367.270911184791,28166.79188802328,66.25505080075382,3524.81533924576,14190.85381866755,13468.587666394102,161.09059324952887,26598.71673906542,1.0
0.0,1471.0828125600249,392.7217830760734,29156.844607841045,93.59649203477143,3295.0,24402.00520844449,5687.909742629012,160.0,29257.914951073504,1.0
0.0,1102.2466039450937,448.4469844194706,28488.032769454807,88.04926388680839,3206.4223524760664,22968.473957553146,5499.146653616218,160.0,27724.198258693297,1.0
0.0,1368.5885080216462,386.307512486615,27903.066062509562,87.28099553503138,3198.3883854246337,22997.124901617717,5333.090031407752,160.0,27594.82654760084,1.0
0.0,750.1702639751604,488.2790282803133,29008.984141307283,83.24885897556774,3295.0,21376.388179605638,7148.2762435619425,160.0,27692.664423167582,1.0
1398.0232626894901,2095.3477316091657,157.3357625472742,30244.95540540848,35.88807915090861,3391.730694969713,18847.47007734527,10623.966505729788,179.25386100605738,28561.959749111404,1.0
0.0,1104.7553250851327,234.31805828975993,28867.373681602483,82.82150307028145,3088.6388342048017,20818.604386399587,7965.589028133997,160.0,28158.554580328782,1.0
0.0,853.3340693758742,377.56660521774205,29917.458021864335,79.36335581978722,2460.125465091309,17089.422441902447,4099.017003291197,160.0,21191.313980102335,1.0
0.0,663.518120453839,538.7984926926664,29184.345317517516,84.34531751751513,3295.0,21605.392882881806,6994.829792259869,160.0,27768.222675141675,1.0
1155.6766620059343,1309.4619902269908,217.8348860792999,30068.07210517793,36.27597274145113,2698.02403505931,19671.581460657537,8914.702340820091,177.00775072856416,28368.26751714688,1.0
1849.5726321225823,1760.9509812002807,454.49929406334115,29810.307137071297,49.77278423485261,3660.8345098944314,20292.734901715114,8869.315290898081,170.23843139840898,27974.454114117176,1.0
0.0,817.2827947093228,470.6546921701195,29890.162951448445,69.7002444047012,2441.8224579910357,15558.968964604383,5401.239096749323,160.0,20981.38560336267,1.0
0.0,1523.409485814321,371.37074465777613,28360.167906075927,92.81897162864179,3191.6600175061567,24470.474290716043,4629.742462276383,160.0,28371.55673548627,1.0
0.0,905.4479611503751,530.2325175364158,28798.394800739516,86.80440144916716,3245.9229746395745,22347.408463733493,6191.525514528999,160.0,27756.011003622916,1.0
0.0,923.8760058234604,264.1127974650819,30246.442398561263,86.8736004110678,2850.6879815019493,20184.21207844544,9686.825492163214,160.0,29483.349589106703,1.0
0.0,736.377279082291,454.12684952678,29754.0,61.71499029591618,3054.917706061979,14964.415073080232,6294.766251826813,160.0,20667.263618845067,1.0
0.0,1001.4800976139431,404.20694975741486,29010.84562335161,74.45991687743576,2941.7918504334816,16141.264835600105,5106.500878255002,160.0,20768.973863421626,1.0
1192.8812143190949,1088.0389075299968,523.7580728705345,29369.910653953164,64.87903643526727,3427.0654541178073,21941.574548234254,6511.259161812448,166.60327270589036,27495.371528634783,1.0
0.0,1048.7431844175644,240.51612303576132,29376.99233849593,85.11708260583752,2964.6775392847735,20733.667943584012,8397.846654679206,160.0,28629.837058978443,1.0
0.0,1085.231367376565,460.70058709423864,29169.917104743352,88.85617077815434,3295.0,22931.13208733707,6422.484683467283,160.0,28521.616770804354,1.0
0.0,664.4448745712408,538.3279867561392,29184.302544250557,84.30254425055811,3295.0,21586.14491275115,7011.696717196583,160.0,27765.841629947736,1.0
0.0,1333.6323878336455,267.66787088796525,29062.861465918406,79.14657032896278,3169.8795292378827,17713.1201489698,4668.422291252047,160.0,21674.662910983963,1.0
0.0,1523.3130156177942,369.63428112029715,28230.31902155111,92.62603123558857,3174.777733114,24465.650780889715,4459.472565406914,160.0,28213.345613182628,1.0
0.0,845.2597612776498,531.4564402611004,28897.38855053018,86.08444690523504,3258.5221791583867,22117.023009675213,6432.71028674626,160.0,27754.211117263087,1.0
0.0,1881.0219553221104,375.9609432323389,29806.96778381056,37.087381051822405,3405.031719514026,17318.769824696265,13224.732449853762,180.0,29621.470555036,1.0
0.0,1333.770518751664,291.84078154118987,28805.523565650077,77.21273747670482,3275.135288767924,17257.28811950899,5001.179672758437,160.0,21446.332503499503,1.0
0.0,1522.295011909303,395.6399047255769,29020.00506058363,94.0,3277.4486520075297,24515.044012564973,5482.345148264221,160.0,29182.940508821666,1.0
1674.7986675872548,2645.8899454762477,385.34300388934963,28181.48635018718,32.29692762895387,3032.1970895278987,16848.131455053906,9116.476878122136,176.22866925956643,25411.63991290771,1.0
1976.1235983267572,1562.010548908061,272.78147241727595,29956.68424636067,25.08346708594175,2963.706949208094,19698.915387242883,8542.154320872394,180.0,27760.362758907184,1.0
64.49544570551744,1707.3351499232776,186.29471778757755,30041.91347801955,37.775227714724124,3134.036245646074,16800.92349169858,11144.705282212422,160.0,27274.59252826493,1.0
968.4040906746234,1321.9899277243446,215.44897050176934,29457.71071307731,41.94553884100043,2862.4604245478317,19926.75060229713,8408.227425967852,174.25171583038446,27949.769319547533,1.0
0.0,845.183337784039,500.0406681208091,28902.894261205336,85.63552429844168,3259.2229059715883,22063.32161191563,6471.883707728002,160.0,27738.982413672045,1.0
0.0,1231.7968634229399,259.0485991052709,28278.24836798502,79.27816348496246,3340.896975018807,20880.723406785695,7649.058889710615,160.0,27651.885321477504,1.0
719.5235941695149,1175.3104211647221,230.35142003487044,30132.58039556433,56.17405236312735,2719.526798521444,20018.193170196413,8995.578406379163,170.58901536673312,28767.833793420865,1.0
232.31874042749996,699.8791478062967,559.3836946533947,29222.622635537457,82.69184732669734,3320.7203144674786,22632.81795596139,6057.6971412037965,161.28601572337394,27834.08079842108,1.0
0.0,1271.2170177732673,255.53963842540745,27971.69054236189,81.92868071093069,3255.5754519682405,21746.238129319085,6493.779623554032,160.0,27447.442300904877,1.0
0.0,2155.9642594975826,463.2843908185648,29749.384930692107,36.13821314327647,3658.1431617929416,17476.96447612059,14082.14746057359,180.0,30383.968774901237,1.0
2181.096465083169,1487.3730525938076,487.1068568167327,29521.43881584724,46.55342840836637,3536.4720692037827,21230.43155017541,6977.878375154134,172.07360346018913,27146.91145958595,1.0
0.0,1097.5481032728062,428.2934855318296,30014.332326348704,55.102809485797835,3051.906760460318,14856.766286170427,7408.849340783624,160.0,21676.708866493733,1.0
0.0,951.0559183363282,252.2815414300689,30239.7273613522,88.79218247079964,2764.3517888140163,20550.341488177597,9183.517465160228,160.0,29432.50716452381,1.0
0.0,1520.0428136227154,392.4629188813637,27809.0,92.36964829716057,3120.0,24486.964829716057,3883.712157278884,160.0,27713.676986994942,1.0
0.0,1288.246150592597,317.5886006145448,28711.258537879014,79.742766671544,3417.556500804761,20748.311498609957,8322.268907067266,160.0,28116.02390487246,1.0
0.0,844.3366914989047,311.1103380527383,30241.22000818304,72.77754276803245,3250.5530817687627,18155.54751574848,12190.328509449088,162.22234591156186,29560.545289340364,1.0
0.0,844.5557511584946,298.6404377310082,30266.039167360843,81.27452361118786,3102.6464374965467,19115.721589135017,11155.649972665053,160.0,29631.72512430352,1.0
0.0,1083.7622340975347,255.99396084310894,30083.366703854663,56.02216409630512,3074.1806746979487,17582.337192768333,11846.402315661,171.04096626510258,28828.599799996486,1.0
10.330667546525945,1512.1524727266974,455.98433162860596,29904.62983517554,77.90079973604222,3616.154365913287,20219.543985482323,10209.922572281268,160.0,29276.312191850302,1.0
538.1135728430504,948.5699886408966,407.10398526246854,29522.152311411308,61.43011504631797,3054.6505233879825,20681.83198578696,7822.351212791734,167.91925787848493,27920.4519330692,1.0
386.77788783869033,870.5079465599131,443.0726580044908,29427.05247697884,67.77752788314544,3122.244902194198,20897.866738478984,7627.919935368914,165.6920954795981,27872.2338671333,1.0
