Date,ACWO_1,ACWO_2,ACWO_3,ACWO_4,ACWO_5,ACWO_6,ADMO_1,ADMO_2,ADMO_3,ADMO_4,ADMO_5,ADMO_6,ADRR_1,ADRR_2,ADRR_3,ADRR_4,ADRR_5,ADRR_6,AREG_1,AREG_2,AREG_3,AREG_4,AREG_5,AREG_6,CSO_1,CSO_2,CSO_3,CSO_4,CSO_5,CSO_6,CWE_1,CWE_2,CWE_3,CWE_4,CWE_5,CWE_6,CWWG_1,CWWG_2,CWWG_3,CWWG_4,CWWG_5,CWWG_6,CWWH_1,CWWH_2,CWWH_3,CWWH_4,CWWH_5,CWWH_6,DPB_1,DPB_2,DPB_3,DPB_4,DPB_5,DPB_6,DPH_1,DPH_2,DPH_3,DPH_4,DPH_5,DPH_6,HTB_1,HTB_2,HTB_3,HTB_4,HTB_5,HTB_6,HTH_1,HTH_2,HTH_3,HTH_4,HTH_5,HTH_6,ITP_1,ITP_2,ITP_3,ITP_4,ITP_5,ITP_6,OGO_1,OGO_2,OGO_3,OGO_4,OGO_5,OGO_6,PPL_1,PPL_2,PPL_3,PPL_4,PPL_5,PPL_6,PS_1,PS_2,PS_3,PS_4,PS_5,PS_6,PWG_1,PWG_2,PWG_3,PWG_4,PWG_5,PWG_6,PWH_1,PWH_2,PWH_3,PWH_4,PWH_5,PWH_6,RRIR_1,RRIR_2,RRIR_3,RRIR_4,RRIR_5,RRIR_6,RRR_1,RRR_2,RRR_3,RRR_4,RRR_5,RRR_6,RR_1,RR_2,RR_3,RR_4,RR_5,RR_6,TAGI_1,TAGI_2,TAGI_3,TAGI_4,TAGI_5,TAGI_6,TGA_1,TGA_2,TGA_3,TGA_4,TGA_5,TGA_6,TLRR_1,TLRR_2,TLRR_3,TLRR_4,TLRR_5,TLRR_6
2020-02-26,0,0,0,0,0,0,1729,1912,1850,2175,2368,2222,444,437,316,320,436,434,,,,,,,31049,31049,31049,31049,31049,31049,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,37,36,38,35,37,32,38,36,37,34,33,32,46,45,46,45,45,45,47,47,44,44,44,44,3145,3145,3145,3295,3295,3295,2407,2549,3141,3341,3471,3569,15600,15730,15770,15820,15720,15700,15433,15344,14650,14875,15038,14814,No,No,No,No,No,No,No,No,No,No,No,No,2483,2483,2483,2483,2483,2483,180,180,180,180,180,180,2303,2303,2303,2303,2303,2303,33516,33557,32903,33178,33241,32997,30371,30412,29758,29883,29946,29702,18083,18213,18253,18303,18203,18183
2020-02-27,0,0,0,0,0,0,1973,1729,1912,1850,2175,2368,439,444,437,316,320,436,,,,,,,31049,31049,31049,31049,31049,31049,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,44,36,38,36,39,30,42,41,33,33,34,26,52,51,50,50,51,47,48,46,45,45,47,43,3145,3145,3145,3145,3295,3295,1993,2162,2762,2954,3104,3234,15520,15790,15730,15600,15500,15770,16171,15488,15131,15007,15432,15225,No,No,No,No,No,No,No,No,No,No,No,No,2483,2483,2483,2483,2483,2483,180,180,180,180,180,180,2303,2303,2303,2303,2303,2303,34174,33761,33344,33090,33415,33478,31029,30616,30199,29945,30120,30183,18003,18273,18213,18083,17983,18253
2020-02-28,0,0,0,0,0,0,2473,1973,1729,1912,1850,2175,436,439,444,437,316,320,,,,,,,31049,31049,31049,31049,31049,31049,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,9,10,9,12,12,23,7,6,8,9,10,12,41,41,39,39,39,39,37,38,35,36,35,36,3295,3295,3295,3295,3295,3295,1876,2041,2641,2841,2991,3141,15700,15780,15950,15850,15920,15850,16758,16013,14999,15082,14800,15045,No,No,No,No,No,No,No,No,No,No,No,No,2483,2483,2483,2483,2483,2483,180,180,180,180,180,180,2303,2303,2303,2303,2303,2303,34941,34276,33432,33415,33203,33378,31646,30981,30137,30120,29908,30083,18183,18263,18433,18333,18403,18333
2020-02-29,0,0,0,0,0,172,2197,2473,1973,1729,1912,1850,435,436,439,444,437,316,,,,,,,31049,31049,31049,31049,31049,31049,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,9,9,10,8,11,8,8,7,8,9,7,7,39,38,37,38,38,35,34,34,34,33,35,32,3095,3095,3095,3095,3095,3095,1924,2041,2638,2838,2988,3138,15250,15250,15370,15410,15290,15500,16684,16843,15626,15142,15295,14701,No,No,No,No,No,No,No,No,No,No,No,No,2483,2483,2483,2483,2483,2483,180,180,180,180,180,180,2303,2303,2303,2303,2303,2303,34417,34576,33479,33035,33068,32684,31322,31481,30384,29940,29973,29589,17733,17733,17853,17893,17773,17983
2020-03-01,0,0,0,0,0,0,2166,2197,2473,1973,1729,1912,324,435,436,439,444,437,,,,,,,31196,31196,31196,31196,31196,31196,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,6,6,8,7,7,8,3,4,7,6,4,5,37,37,38,37,38,36,36,36,38,38,35,34,3095,3095,3095,3095,3095,3095,2065,2198,2798,2995,3098,3248,15350,15500,15500,15460,15630,15700,16559,16307,15983,15326,14809,14772,No,No,No,No,No,No,No,No,No,No,No,No,2483,2483,2483,2483,2483,2483,180,180,180,180,180,180,2303,2303,2303,2303,2303,2303,34392,34290,33966,33269,32922,32955,31297,31195,30871,30174,29827,29860,17833,17983,17983,17943,18113,18183
2020-03-02,0,0,0,0,0,0,1983,2166,2197,2473,1973,1729,315,324,435,436,439,444,,,,,,,31196,31196,31196,31196,31196,31196,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,33,30,35,26,19,15,32,31,31,26,17,15,50,48,46,46,46,44,52,50,50,46,46,42,3625,3625,3625,3625,3625,3625,3059,3559,3793,3993,4140,4310,15550,15750,15500,15500,15910,16190,15712,15195,15242,15318,14261,13567,No,No,No,No,No,No,No,No,No,No,No,No,2483,2483,2483,2483,2483,2483,180,180,180,180,180,180,2303,2303,2303,2303,2303,2303,33745,33428,33225,33301,32654,32240,30120,29803,29600,29676,29029,28615,18033,18233,17983,17983,18393,18673
2020-03-03,0,0,0,0,0,0,1891,1983,2166,2197,2473,1973,438,315,324,435,436,439,,,,,,,31196,31196,31196,31196,31196,31196,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,42,40,42,39,41,37,43,41,42,39,41,39,59,59,59,56,57,55,57,58,56,57,57,55,3450,3450,3450,3450,3450,3450,2686,3186,3786,3985,4135,4282,14940,15000,15000,15250,15250,15310,16428,15960,15543,15125,15251,14544,No,No,No,No,No,No,No,No,No,No,No,No,2483,2483,2483,2483,2483,2483,180,180,180,180,180,180,2303,2303,2303,2303,2303,2303,33851,33443,33026,32858,32984,32337,30401,29993,29576,29408,29534,28887,17423,17483,17483,17733,17733,17793
2020-03-04,0,0,0,0,0,0,1435,1891,1983,2166,2197,2473,400,438,315,324,435,436,,,,,,,31196,31196,31196,31196,31196,31196,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,28,30,33,43,43,42,46,26,28,32,43,41,51,52,55,56,56,57,49,51,54,54,56,57,3120,3120,3120,3120,3120,3120,2707,3204,3777,3977,4126,4272,15070,15050,15000,15000,15000,15000,15491,15470,15039,15022,14904,15034,No,No,No,No,No,No,No,No,No,No,No,No,2483,2483,2483,2483,2483,2483,180,180,180,180,180,180,2303,2303,2303,2303,2303,2303,33044,33003,32522,32505,32387,32517,29924,29883,29402,29385,29267,29397,17553,17533,17483,17483,17483,17483
2020-03-05,0,0,0,0,0,0,2189,1435,1891,1983,2166,2197,443,400,438,315,324,435,,,,,,,31196,31196,31196,31196,31196,31196,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,22,24,22,26,29,40,21,22,21,25,28,32,51,51,51,51,50,52,50,50,50,51,48,52,3295,3295,3295,3295,3295,3295,2766,3276,3773,3973,4123,4272,14850,14900,14950,15000,15000,15000,16581,15267,15176,15018,15051,14933,No,No,No,No,No,No,No,No,No,No,No,No,2483,2483,2483,2483,2483,2483,180,180,180,180,180,180,2303,2303,2303,2303,2303,2303,33914,32650,32609,32501,32534,32416,30619,29355,29314,29206,29239,29121,17333,17383,17433,17483,17483,17483
2020-03-06,0,0,0,0,0,0,1810,2189,1435,1891,1983,2166,442,443,400,438,315,324,,,,,,,31196,31196,31196,31196,31196,31196,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,30,31,32,33,32,31,26,28,31,30,30,28,46,46,46,47,48,47,47,47,45,45,45,47,3295,3295,3295,3295,3295,3295,2621,3170,3430,3880,4030,4180,14990,14900,15040,15050,15000,15000,16207,16127,14973,14969,14961,14994,No,No,No,No,No,No,No,No,No,No,No,No,2483,2483,2483,2483,2483,2483,180,180,180,180,180,180,2303,2303,2303,2303,2303,2303,33680,33510,32496,32502,32444,32477,30385,30215,29201,29207,29149,29182,17473,17383,17523,17533,17483,17483
2020-03-07,0,0,0,0,0,0,1836,1810,2189,1435,1891,1983,438,442,443,400,438,315,,,,,,,31196,31196,31196,31196,31196,31196,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,8,8,9,10,28,22,6,7,6,9,13,13,43,42,40,40,38,39,43,43,41,41,36,38,3095,3095,3095,3095,3095,3095,3010,3112,3661,3571,3921,4071,14320,14390,14550,14530,14800,14750,16314,16116,15786,15142,14978,14970,No,No,No,No,No,No,No,No,No,No,No,No,2483,2483,2483,2483,2483,2483,180,180,180,180,180,180,2303,2303,2303,2303,2303,2303,33117,32989,32819,32155,32261,32203,30022,29894,29724,29060,29166,29108,16803,16873,17033,17013,17283,17233
2020-03-08,0,0,0,0,0,0,2026,1836,1810,2189,1435,1891,319,438,442,443,400,438,,,,,,,31196,31196,31196,31196,31196,31196,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,21,21,22,25,19,17,17,16,20,24,17,16,52,53,53,51,47,44,55,56,57,54,49,47,3095,3095,3095,3095,3095,3095,3274,3226,3394,3893,3804,4054,13700,13620,13620,13750,14090,14300,16880,16818,16624,16374,15369,15365,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,33043,32901,32707,32587,31922,32128,29948,29806,29612,29492,28827,29033,16163,16083,16083,16213,16553,16763
2020-03-09,0,0,0,0,0,0,1561,2026,1836,1810,2189,1435,316,319,438,442,443,400,,,,,,,31196,31196,31196,31196,31196,31196,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,33,34,35,35,35,33,32,32,33,34,38,32,64,64,61,59,57,55,67,66,66,64,61,58,3095,3095,3095,3095,3095,3095,3412,3912,3614,3791,4131,4162,14100,14130,14160,14210,14450,14540,15877,15812,15890,15637,15436,14561,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,32440,32405,32513,32310,32349,31564,29345,29310,29418,29215,29254,28469,16563,16593,16623,16673,16913,17003
2020-03-10,0,0,0,0,0,0,999,1561,2026,1836,1810,2189,441,316,319,438,442,443,,,,,,,31196,31196,31196,31196,31196,31196,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,42,42,42,40,40,41,42,42,41,41,40,41,62,63,61,57,54,53,62,61,61,61,59,56,3095,3095,3095,3095,3095,3095,3458,4062,4558,3910,4051,4292,14210,14070,14130,14230,14330,14450,15159,15257,15166,15524,15257,15275,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,31832,31790,31759,32217,32050,32188,28737,28695,28664,29122,28955,29093,16673,16533,16593,16693,16793,16913
2020-03-11,0,0,0,0,0,0,1223,999,1561,2026,1836,1810,449,441,316,319,438,442,,,,,,,31196,31196,31196,31196,31196,31196,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,43,46,46,46,42,29,18,22,29,32,31,29,54,55,55,54,52,50,56,56,58,57,52,52,3095,3095,3095,3095,3095,3095,3748,4004,4504,4704,4160,4301,14350,14160,14160,14210,14380,14490,14953,14663,14725,14940,15124,14847,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,31766,31286,31348,31613,31967,31800,28671,28191,28253,28518,28872,28705,16813,16623,16623,16673,16843,16953
2020-03-12,0,0,0,0,0,0,948,1223,999,1561,2026,1836,440,449,441,316,319,438,,,,,,,31196,31196,31196,31196,31196,31196,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,29,30,33,33,30,29,27,28,31,32,29,28,47,49,49,48,46,48,55,56,54,55,52,51,3095,3095,3095,3095,3095,3095,2812,3931,4154,4604,4754,4310,14330,14310,14250,14260,14400,14480,15634,14810,14423,14525,14700,14874,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,32427,31583,31136,31248,31563,31817,29332,28488,28041,28153,28468,28722,16793,16773,16713,16723,16863,16943
2020-03-13,0,0,0,0,0,0,1074,948,1223,999,1561,2026,436,440,449,441,316,319,,,,,,,31196,31196,31196,31196,31196,31196,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,46,43,44,42,35,35,44,45,43,44,36,35,58,58,58,57,53,53,63,65,61,59,55,56,3095,3095,3095,3095,3095,3095,3042,3712,4101,4304,4654,4804,13950,13730,13610,13590,13760,13820,15910,15334,15340,14933,14975,15230,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,32323,31527,31413,30986,31198,31513,29228,28432,28318,27891,28103,28418,16413,16193,16073,16053,16223,16283
2020-03-14,0,0,0,0,0,0,1660,1074,948,1223,999,1561,382,436,440,449,441,316,,,,,,,31196,31196,31196,31196,31196,31196,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,22,21,19,21,22,26,22,20,17,18,20,24,52,51,53,52,51,51,53,53,54,52,51,52,2895,2895,2895,2895,2895,2895,2967,3403,3823,4592,4795,5045,13140,13250,13030,13070,13150,13100,17181,16049,15723,15189,14682,15044,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,32784,31762,31216,30722,30295,30607,29889,28867,28321,27827,27400,27712,15603,15713,15493,15533,15613,15563
2020-03-15,0,0,0,0,0,0,1825,1660,1074,948,1223,999,321,382,436,440,449,441,,,,,,,31196,31196,31196,31196,31196,31196,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,15,12,9,11,7,14,11,11,10,11,7,12,43,43,43,47,45,44,50,48,48,49,47,48,2895,2895,2895,2895,2895,2895,2939,3439,3876,3925,4121,4324,13880,14000,14000,13750,14070,13950,16634,15849,14826,14901,14660,14353,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,32977,32312,31289,31114,31193,30766,30082,29417,28394,28219,28298,27871,16343,16463,16463,16213,16533,16413
2020-03-16,0,0,0,0,0,0,1460,1825,1660,1074,948,1223,318,321,382,436,440,449,,,,,,,31196,31196,31196,31196,31196,31196,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,17,17,15,12,17,19,15,15,12,9,14,19,37,38,38,39,42,45,46,47,45,44,48,47,3095,3095,3095,3095,3095,3095,4072,4734,5334,5420,5458,5654,15310,15200,15250,15500,14890,14920,13906,13719,12904,11982,12428,12477,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,31679,31382,30617,29945,29781,29860,28584,28287,27522,26850,26686,26765,17773,17663,17713,17963,17353,17383
2020-03-17,0,0,0,0,0,0,1207,1460,1825,1660,1074,948,430,318,321,382,436,440,,,,,,,31196,31196,31196,31196,31196,31196,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,40,40,36,35,33,42,36,38,36,34,32,43,48,50,50,49,50,58,51,52,52,51,51,59,3095,3095,3095,3095,3095,3095,3742,4235,4997,5197,5234,5372,14560,14800,14650,14750,15000,14400,14733,14253,14006,13541,12668,13004,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,31756,31516,31119,30754,30131,29867,28661,28421,28024,27659,27036,26772,17023,17263,17113,17213,17463,16863
2020-03-18,0,0,0,0,0,0,1600,1207,1460,1825,1660,1074,475,430,318,321,382,436,,,,,,,31196,31196,31196,31196,31196,31196,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,24,25,15,14,19,25,19,21,12,13,18,24,50,50,46,47,50,53,56,54,50,48,54,58,3095,3095,3095,3095,2995,2995,4492,4650,5142,5392,5542,5645,14260,14510,14850,14750,14550,14500,14676,13875,13296,13511,13296,12657,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,31399,30848,30609,30724,30309,29620,28304,27753,27514,27629,27314,26625,16723,16973,17313,17213,17013,16963
2020-03-19,0,0,0,0,0,0,1028,1600,1207,1460,1825,1660,439,475,430,318,321,382,,,,,,,31196,31196,31196,31196,31196,31196,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,40,38,37,31,28,26,38,34,37,31,28,24,44,44,47,46,46,51,47,47,50,48,47,54,3095,3095,3095,3095,3095,2995,3982,4577,4827,5270,5469,5619,14640,14700,14570,14700,14600,14250,14234,14151,13638,13318,13584,13519,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,31337,31314,30671,30481,30647,30232,28242,28219,27576,27386,27552,27237,17103,17163,17033,17163,17063,16713
2020-03-20,0,0,0,0,0,0,1120,1028,1600,1207,1460,1825,435,439,475,430,318,321,,,,,,,31196,31196,31196,31196,31196,31196,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,52,53,54,52,44,42,54,53,54,52,46,41,65,65,66,66,61,54,68,68,70,70,63,56,3095,3095,3095,3095,3095,3095,3681,4202,4547,4797,5140,5339,13500,13620,13510,13610,13850,14040,15767,15034,15371,14628,14298,14274,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,31730,31117,31344,30701,30611,30777,28635,28022,28249,27606,27516,27682,15963,16083,15973,16073,16313,16503
2020-03-21,0,0,0,0,0,0,1607,1120,1028,1600,1207,1460,442,435,439,475,430,318,,,,,,,31196,31196,31196,31196,31196,31196,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,42,47,50,48,49,42,42,48,51,49,49,44,57,58,61,60,60,55,55,58,62,60,60,54,2895,2895,2895,2895,2895,2895,4317,4900,5400,5395,5815,6065,13240,13150,13090,13260,13060,13100,15678,14698,14166,14573,13960,13923,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,31381,30311,29719,30296,29483,29486,28486,27416,26824,27401,26588,26591,15703,15613,15553,15723,15523,15563
2020-03-22,0,0,0,0,0,0,1512,1607,1120,1028,1600,1207,320,442,435,439,475,430,,,,,,,31196,31196,31196,31196,31196,31196,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,12,12,11,12,9,9,6,6,4,4,3,5,34,36,37,37,40,42,44,45,46,43,43,45,2895,2895,2895,2895,2895,2895,3573,4568,4818,5268,5313,5733,14200,14140,14070,14100,14060,14000,15367,14527,13860,13288,13855,13102,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,32030,31130,30393,29851,30378,29565,29135,28235,27498,26956,27483,26670,16663,16603,16533,16563,16523,16463
2020-03-23,0,0,0,0,0,0,1107,1512,1607,1120,1028,1600,317,320,442,435,439,475,,,,,,,31196,31196,31196,31196,31196,31196,No,No,-,-,-,-,No,No,-,-,-,-,No,No,-,-,-,-,28,34,33,26,24,18,32,28,27,22,21,13,40,40,40,41,44,47,38,39,40,41,47,50,3095,3095,3095,3095,3095,3095,3611,4232,4884,5156,5555,5651,15580,15400,15350,15240,15050,14720,13744,13708,13201,12552,12251,13057,No,No,No,No,No,No,No,No,No,No,No,No,2463,2463,2463,2463,2463,2463,160,160,160,160,160,160,2303,2303,2303,2303,2303,2303,31787,31571,31014,30255,29764,30240,28692,28476,27919,27160,26669,27145,18043,17863,17813,17703,17513,17183
